"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","12","http://dx.doi.org/10.1145/2207676.2207791","Understanding negotiation in airtime sharing in low-income microenterprises","1 ","7","77","170","airtime; general; ict4d; microenterprises; sharing","10","81548037197, Nithya Sambasivan, University of California, Irvine, California, United States; 81100506242, Edward Cutrell, Microsoft Research India, Bangalore, Karnataka, India; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208278","Envisioning ubiquitous computing","5 ","16","196","487","design fiction; forecasting; scenarios; ubiquitous computing","10","81100228688, Stuart Reeves, University of Nottingham, Nottingham, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208279","Steampunk as design fiction","9 ","53","308","683","appropriation; design strategies; steampunk","10","81388594272, Joshua Tanenbaum, Simon Fraser University, Surrey, British Columbia, Canada; 81414615230, Karen Tanenbaum, Simon Fraser University, Surrey, British Columbia, Canada; 81100283877, Ron Wakkary, Simon Fraser University, Surrey, British Columbia, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208280","Revisiting the jacquard loom: threads of history and current patterns in HCI","2 ","21","227","652","full body interaction; materiality; user interfaces","10","81100544117, Ylva Fernaeus, Mobile Life, KTH &#38; Mobile Life, KTH, Stockholm, Sweden; 81100618611, Martin Jonsson, S&#246;dert&#246;rn University, Stockholm, Sweden; 81100187595, Jakob Tholander, Mobile Life, Stockholm University, Stockholm, Stockholm, Sweden; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208282","Drawing the city: differing perceptions of the urban environment","1 ","16","164","380","cities; miscellaneous; urban informatics","4","81311482466, Frank Bentley, Motorola Mobility, Libertyville, Illinois, United States; 81328487965, Henriette Cramer, Mobile Life Centre at SICS, Kista, Sweden; 81430595127, William Hamilton, Texas A&#38;M University, College Station, Texas, United States; 81435611903, Santosh Basapur, Motorola Mobility, Libertyville, Illinois, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208283","Characterizing local interests and local knowledge","2 ","10","93","243","information search and retrieval; local knowledge","4","81100617179, Ryen White, Microsoft Research, Redmond, Washington, United States; 81100009613, Georg Buscher, Microsoft Bing, Bellevue, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208284","Augmenting spatial skills with mobile devices","0 ","14","224","448","mental rotation; mobile interactions","10","81414619428, Doug Boari, University of Bristol, Bristol, United Kingdom; 81100364452, Mike Fraser, University of Bristol, Bristol, United Kingdom; 81436596733, Danae Stanton Fraser, University of Bath, Bath, United Kingdom; 81100166410, Kirsten Cater, University of Bristol, Bristol, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208285","The normal natural troubles of driving with GPS","6 ","62","443","909","driving; interaction analysis; user interfaces","10","81100013375, Barry Brown, University of Edinburgh, Edinburgh, United Kingdom; 81311481302, Eric Laurier; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208287","Implicit imitation in social tagging: familiarity and semantic reconstruction","0 ","8","104","238","group and organization interfaces; memory; social tagging","10","81490689007, Paul Seitlinger, Graz University of Technology, Graz, Steiermark, Austria; 81453624013, Tobias Ley, Tallinn University, Tallinn, Estonia; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208288","Annotating BI visualization dashboards: needs &#38; challenges","0 ","29","214","450","annotation; miscellaneous","10","81488654376, Micheline Elias, Ecole Centrale Paris &#38; SAP, Crois-de-Berny, Ile de France, France; 81100387188, Anastasia Bezerianos, Univ Paris-Sud &#38; INRIA, Orsay, France; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208289","Choosing to interleave: human error and information access cost","1 ","9","90","256","human error; miscellaneous","4","81350592511, Jonathan Back, University College London, London, United Kingdom; 81350567335, Anna Cox, University College London, London, United Kingdom; 81328487836, Duncan Brumby, University College London, London, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208291","Analysis within and between graphs: observed user strategies in immunobiology visualization","1 ","3","88","206","immunology; user interfaces","4","81502692336, Caroline Ziemkiewicz, Brown University, Providence, Rhode Island, United States; 81340489328, Steven Gomez, Brown University, Providence, Rhode Island, United States; 81100589961, David Laidlaw, Brown University, Providence, Rhode Island, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208292","Understanding the verbal language and structure of end-user descriptions of data visualizations","0 ","16","133","292","end-user programming; methodology and techniques","4","81100388468, Ronald Metoyer, Microsoft Research, Redmond, Washington &#38; Oregon State University, Corvallis, Oregon, United States; 81409593205, Bongshin Lee, Microsoft Research, Redmond, Washington, United States; 81502798938, Nathalie Henry Riche, Microsoft Research, Redmond, Washington, United States; 81100280834, Mary Czerwinski, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208293","GraphTrail: analyzing large multivariate, heterogeneous networks while supporting exploration history","6 ","17","172","340","analytic provenance; exploration history; user interfaces","10","81384605317, Cody Dunne, Microsoft Research, Redmond, WA &#38; University of Maryland, Coloege Park, MD, United States; 81502798938, Nathalie Henry Riche, Microsoft Research, Redmond, Washington, United States; 81409593205, Bongshin Lee, Microsoft Research, Redmond, Washington, United States; 81100388468, Ronald Metoyer, Oregon State University, Corvallis, Oregon &#38; Microsoft Research, Redmond, WA, United States; 81452612822, George Robertson, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208294","Trust me, i'm partially right: incremental visualization lets analysts explore large datasets faster","2 ","22","187","427","database applications; incremental visualizations; miscellaneous","10","81309487122, Danyel Fisher, Microsoft Research, Redmond, Washington, United States; 81436598325, Igor Popov, University of Southampton, Southampton, United Kingdom; 81100090466, Steven Drucker, Microsoft Research, Redmond, Washington, United States; 81458640935, m.c. schraefel, University of Southampton, Southampton, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208296","Unlocking the expressivity of point lights","5 ","16","169","503","expressive; input/output devices; light behavior; user interfaces","10","81350573130, Chris Harrison, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81502797373, John Horstman, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81343495056, Gary Hsieh, Michigan State University, East Lansing, Michigan, United States; 81328488846, Scott Hudson, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208297","Virtual projection: exploring optical projection as a metaphor for multi-device interaction","5 ","36","335","730","handheld projection; mobile device","10","81384595586, Dominikus Baur, University of Munich, Munich, Germany; 81331489074, Sebastian Boring, University of Calgary, Calgary, Alberta, Canada; 81100427474, Steven Feiner, Columbia University, New York, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208298","Creating and using interactive narratives: reading and writing branching comics","0 ","11","199","482","authoring; interactive narratives; multi-touch table; reading","10","81502784665, Daniel Andrews, University of Birmingham, Birmingham, West Midlands, United Kingdom; 81100618915, Chris Baber, University of Birmingham, Birmingham, West Midlands, United Kingdom; 81502754237, Sergey Efremov, Moscow State Institute of Electronics and Mathematics, Moscow, Russia; 81502741716, Mikhail Komarov, Moscow State Institute of Electronics and Mathematics, Moscow, Russia; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208299","TimeBlocks: mom, can I have another block of time","1 ","7","127","343","interaction design for children; user interfaces","4","81371593190, Eiji Hayashi, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81331502472, Martina Rau, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81502812172, Zhe Han Neo, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81502664531, Nastasha Tan, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81490684906, Sriram Ramasubramanian, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81100513321, Eric Paulos, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208301","Rewarding the original: explorations in joint user-sensor motion spaces","3 ","8","144","372","gesture; motion; originality; user interfaces","10","81100169940, John Williamson, University of Glasgow, Glasgow, United Kingdom; 81100572841, Roderick Murray-Smith, University of Glasgow, Glasgow, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208302","Vignette: interactive texture design and manipulation with freeform gestures for pen-and-ink illustration","6 ","21","209","424","pen-and-ink illustration; texture design and manipulation","10","81484645237, Rubaiat Habib Kazi, National University of Singapore &#38; JST ERATO Igarashi Design Interface Project, Singapore, Singapore; 81100444444, Takeo Igarashi, JST ERATO Igarashi Design Interface Project &#38; The University of Tokyo, Bunkyo, Tokyo, Japan; 81416592901, Shengdong Zhao, National University of Singapore, Singapore, Singapore; 81416597118, Richard Davis, Singapore Management University, Singapore, Singapore; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208303","Instructing people for training gestural interactive systems","7 ","22","283","633","data collection; machine learning; user interfaces","10","81388601696, Simon Fothergill, University of Cambridge, Cambridge, United Kingdom; 81100393102, Helena Mentis, Microsoft Research, Cambridge, United Kingdom; 81339510339, Pushmeet Kohli, Microsoft Research, Cambridge, United Kingdom; 81414597536, Sebastian Nowozin, Microsoft Research, Cambridge, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208304","Making gestural input from arm-worn inertial sensors more practical","2 ","11","97","248","gesture recognition; implementation","4","81342500865, Louis Kratz, Drexel University, Philadelphia, PA &#38; Microsoft Research, Redmond, WA, USA; 81548024973, Daniel Morris, Microsoft Research, Redmond, Washington, United States; 81100324651, T. Scott Saponas, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208305","Clipoid: an augmentable short-distance wireless toolkit for 'accidentally smart home' environments","1 ","10","139","320","accidentally smart home; short-distance wireless connection; user interfaces","4","81416606764, Jong-bum Woo, KAIST, Daejeon, Korea, Republic of; 81100398105, Youn-kyung Lim, KAIST, Daejeon, Korea, Republic of; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208307","""I'd never get out of this !?$%# office"": redesigning time management for the enterprise","2 ","11","164","375","calendar; miscellaneous; persuasive design; time management","10","81340488769, Casey Dugan, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; 81100543332, Werner Geyer, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; 81332517372, Michael Muller, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; 81502640504, Abel N. Valente, IBM Argentina, Buenos Aires, Argentina; 81502763444, Katherine James, Carnegie Mellon University, Pittsburgh, Pennsylvania, United States; 81100154679, Steve Levy, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; 81100098077, Li-Te Cheng, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; 81100489494, Elizabeth Daly, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; 81100297942, Beth Brownholtz, IBM T.J. Watson Research, Cambridge, Massachusetts, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208308","Do you see that I see?: effects of perceived visibility on awareness checking behavior","0 ","5","97","229","attention; cmc; group and organization interfaces","10","81100651315, Jeremy Birnholtz, Cornell University &#38; University of Toronto, Ithaca, New York, United States; 81502641340, Nanyi Bi, Cornell University, Ithaca, New York, United States; 81100583820, Susan Fussell, Cornell University, Ithaca, Ithaca, New York, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208310","Best faces forward: a large-scale study of people search in the enterprise","3 ","15","91","229","enterprise search; large scale","10","81321492044, Ido Guy, IBM Research, Haifa, Israel; 81100444027, Sigalit Ur, IBM Research, Haifa, Israel; 81321488024, Inbal Ronen, IBM Research, Haifa, Israel; 81502762730, Sara Weber, IBM CIO's Office, Cambridge, Massachusetts, United States; 81502810167, Tolga Oral, IBM CIO's Office, Cambridge, Massachusetts, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208311","The search dashboard: how reflection and comparison impact search behavior","6 ","24","173","389","experimentation; information search and retrieval; search expertise; web search","10","81361599570, Scott Bateman, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100167805, Jaime Teevan, Microsoft Research, Redmond, Washington, United States; 81100617179, Ryen W. White, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208312","Building the trail best traveled: effects of domain knowledge on web search trailblazing","2 ","11","93","232","domain knowledge; search behavior; search trails","10","81100116376, Xiaojun Yuan, State University of New York, Albany, New York, United States; 81100617179, Ryen White, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208314","Digging in the crates: an ethnographic study of DJS' work","2 ","15","132","284","djs; metadata; performance; social and behavioral sciences","10","81498655384, Ahmed Ahmed, University of Nottingham, Nottingham, United Kingdom; 81311484684, Steve Benford, University of Nottingham, Nottingham, United Kingdom; 81100143427, Andy Crabtree, University of Nottingham, Nottingham, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208315","Becoming-sound: affect and assemblage in improvisational digital music making","0 ","9","95","230","affect; improvisation; music making","10","81342513190, Benjamin Swift, Australian National University, Canberra, ACT, Australia; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208316","Interactive paper substrates to support musical creation","1 ","6","106","231","computer-aided composition; musical creation; tangible user interfaces","4","81502729419, J&#233;r&#233;mie Garcia, INRIA &#38; Univ Paris-Sud &#38; IRCAM, Orsay, France; 81100306817, Theophanis Tsandilas, INRIA &#38; Univ Paris-Sud, Orsay, France; 81100052954, Carlos Agon, IRCAM, Paris, France; 81484653862, Wendy Mackay, INRIA, Orsay, France &#38; Stanford University, Stanford, CA, USA; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208317","DiskPlay: in-track navigation on turntables","0 ","12","86","183","augemented reality; dj; tangible interface; user interfaces","4","81416598157, Florian Heller, RWTH Aachen University, Aachen, Germany; 81100443423, Jan Borchers, RWTH Aachen University, Aachen, Germany; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208319","Claim mobile: when to fail a technology","0 ","4","94","214","braided communications; hci4d; miscellaneous; sms","10","81502808464, Melissa Densmore, University of California, Berkeley, Berkeley, CA, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208320","mClerk: enabling mobile crowdsourcing in developing regions","8 ","14","173","374","digitization; microtasks; social issues","10","81548039279, Aakar Gupta, University of Toronto, Toronto, Ontario, Canada; 81548039772, William Thies, Microsoft Research India, Bangalore, Karnataka, India; 81100506242, Edward Cutrell, Microsoft Research India, Bangalore, Karnataka, India; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, Ontario, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208322","Balancing exertion experiences","6 ","17","260","556","dynamic difficulty adjustment; exergame; handicap; jogging; sport; whole-body interaction","10","81100260236, Florian Mueller, RMIT University &#38; The University of Melbourne, Melbourne, Australia &#38; Microsoft Research Asia, Beijing, China &#38; Stanford University, Stanford, CA, USA; 81100490463, Frank Vetere, The University of Melbourne, Melbourne, Australia; 81100536739, Martin Gibbs, The University of Melbourne, Melbourne, Australia; 81323489686, Darren Edge, Microsoft Research Asia, Beijing, Beijing, China; 81100392019, Stefan Agamanolis, Akron Children's Hospital, Akron, Ohio, United States; 81100130517, Jennifer Sheridan, Stanford University, Stanford, California, United States; 81100465553, Jeffrey Heer; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208323","The acute cognitive benefits of casual exergame play","3 ","15","173","364","affect; cognitive benefits; exergame","10","81500653284, Yue Gao, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100231855, Regan Mandryk, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208324","Full-body motion-based game interaction for older adults","10 ","24","366","666","design; games; older adults","10","81484657431, Kathrin Gerling, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81477644471, Ian Livingston, Ubisoft Divertissements Inc., Montreal, Quebec, Canada; 81392605076, Lennart Nacke, UOIT, Oshawa, Ontario, Canada; 81100231855, Regan Mandryk, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208326","Successful classroom deployment of a social document annotation system","2 ","12","149","358","annotation; e-learning; hypertext","10","81470643876, Sacha Zyto, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States; 81100337812, David Karger, Massachusetts Institute of Technology, Cambridge, Massachusetts, United States; 81100017207, Mark Ackerman, University of Michigan, Ann Arbor, Michigan, United States; 81502727394, Sanjoy Mahajan; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208327","Informal information gathering techniques for active reading","5 ","17","154","402","active reading; pen; touch","4","81502705378, Ken Hinckley, Microsoft Research, Redmond, Washington, United States; 81309485662, Xiaojun Bi, Microsoft Research, Redmond, Washington, United States; 81456607280, Michel Pahud, Microsoft Research, Redmond, Washington, United States; 81502699428, Bill Buxton, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208328","Toward a theory of interaction in mobile paper-digital ensembles","1 ","13","152","339","anoto; mobile; theory","4","81464670624, Felix Heinrichs, Technische Universit&#228;t Darmstadt, Darmstadt, Germany; 81319501040, Daniel Schreiber, Technische Universit&#228;t Darmstadt, Darmstadt, Germany; 81435602593, Jochen Huber, Technische Universit&#228;t Darmstadt, Darmstadt, Germany; 81100305085, Max M&#252;hlh&#228;user, Technische Universit&#228;t Darmstadt, Darmstadt, Germany; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208330","Humantenna: using the body as an antenna for real-time whole-body interaction","8 ","44","320","662","body as antenna; user interfaces","10","81470655150, Gabe Cohn, Microsoft Research, Redmond &#38; University of Washington, Seattle, Washington, United States; 81548024973, Daniel Morris, Microsoft Research, Redmond, Washington, United States; 81100490064, Shwetak Patel, Microsoft Research, Redmond &#38; University of Washington, Seattle, Washington, United States; 81100255664, Desney Tan, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208331","SoundWave: using the doppler effect to sense gestures","6 ","18","225","491","doppler; interaction technique","4","81460654398, Sidhant Gupta, Microsoft Research, Redmond &#38; University of Washington, Seattle, Washington, United States; 81548024973, Daniel Morris, Microsoft Research, Redmond, Washington, United States; 81100490064, Shwetak Patel, Microsoft Research, Redmond &#38; University of Washington, Seattle, Washington, United States; 81100255664, Desney Tan, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208332","Your phone or mine?: fusing body, touch and device sensing for multi-user device-display interaction","3 ","13","164","383","accelerometers; miscellaneous; sensor fusion","4","81385594400, Mahsan Rofouei, Microsoft Research, Redmond, Washington &#38; University of California, Los Angeles, Los Angeles, California, United States; 81350567780, Andrew Wilson, Microsoft Research, Redmond, Washington, United States; 81332491415, A.J. Brush, Microsoft Research, Redmond, Washington, United States; 81331505227, Stewart Tansley, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208333","IllumiShare: sharing any surface","3 ","20","237","508","children; person; remote play; task; video","10","81320490942, Sasa Junuzovic, Microsoft Research, Redmond, Washington, United States; 81502783005, Kori Inkpen, Microsoft Research, Redmond, Washington, United States; 81100357747, Tom Blank, Microsoft Research, Redmond, Washington, United States; 81538966256, Anoop Gupta, Microsoft Research, Redmond, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208334","Rock-paper-fibers: bringing physical affordance to mobile touch devices","2 ","16","157","385","gesture; malleable; optical fiber; tangible; user interfaces","4","81460656798, Frederik Rudeck, Hasso Plattner Institute, Potsdam, Germany; 81548004881, Patrick Baudisch, Hasso Plattner Institute, Potsdam, Germany; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208335","Shake'n'sense: reducing interference for overlapping structured light depth cameras","4 ","20","224","672","depth camera; kinect; reducing interference; user interfaces","4","81502788268, D. Alex Butler, Microsoft Research, Cambridge, United Kingdom; 81328488768, Shahram Izadi, Microsoft Research, Cambridge, United Kingdom; 81309495440, Otmar Hilliges, Microsoft Research, Cambridge, United Kingdom; 81388595328, David Molyneaux, Lancaster University, Lancaster &#38; Microsoft Research, Cambridge, United Kingdom; 81320490166, Steve Hodges, Microsoft Research, Cambridge, United Kingdom; 81460641092, David Kim, Newcastle University, Newcastle upon Tyne &#38; Microsoft Research, Cambridge, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208337","Augmenting the scope of interactions with implicit and explicit graphical structures","0 ","15","103","242","exploratory design; instrumental interaction","10","81490690076, Rapha&#235;l Hoarau, Universite de Toulouse &#38; ENAC-IRIT, Toulouse, France; 81100322683, St&#233;phane Conversy, Universite de Toulouse &#38; ENAC-IRIT, Toulouse, France; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208338","Taming wild behavior: the input observer for obtaining text entry and mouse pointing measures from everyday computer use","4 ","15","108","244","everyday; fitts' law; in the wild; text entry","10","81484646562, Abigail Evans, University of Washington, Seattle, Washington, United States; 81502652543, Jacob Wobbrock, University of Washington, Seattle, Washington, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208339","Dwell-and-spring: undo for direct manipulation","1 ","10","139","292","canceling; dwell; undo","10","81311484266, Caroline Appert, Univ Paris-Sud &#38; CNRS, Orsay, France; 81319489300, Olivier Chapuis, Univ Paris-Sud &#38; CNRS, Orsay, France; 81100222004, Emmanuel Pietriga, INRIA &#38; Univ Paris-Sud, Orsay, France; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208341","Bridging between organizations and the public: volunteer coordinators' uneasy relationship with social computing","1 ","8","132","283","group and organization interfaces; npo; volunteer coordination","10","81100147309, Amy Voida, University of California, Irvine, Irvine, California, United States; 81328488651, Ellie Harmon, University of California, Irvine, Irvine, California, United States; 81319487517, Ban Al-Ani, University of California, Irvine, Irvine, California, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208342","The labor practices of service mediation: a study of the work practices of food assistance outreach","1 ","10","90","183","e-government; group and organization interfaces; service systems","10","81502801125, Lynn Dombrowski, University of California, Irvine, Irvine, California, United States; 81100147309, Amy Voida, University of California, Irvine, Irvine, California, United States; 81100592620, Gillian R. Hayes, University of California, Irvine, Irvine, CA, USA; 81467671821, Melissa Mazmanian, University of California, Irvine, Irvine, California, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208343","Socially computed scripts to support social problem solving skills","1 ","14","128","314","autism; design; human computation; social scripts","10","81416608453, Fatima Boujarwah, Georgia Institute of Technology, Atlanta, Georgia, United States; 81100251687, Gregory Abowd, Georgia Institute of Technology, Atlanta, Georgia, United States; 81100177483, Rosa Arriaga, Georgia Institute of Technology, Atlanta, Georgia, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208344","Comparing collaboration and individual personas for the design and evaluation of collaboration software","2 ","6","117","280","collaboration personas; evaluation; miscellaneous; user study","4","81460655970, Tejinder Judge, Google Inc., Mountain View, California, United States; 81100545675, Tara Matthews, IBM Research - Almaden, San Jose, California, United States; 81100318557, Steve Whittaker, University of California at Santa Cruz, Santa Cruz, California, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208345","TEROOS: a wearable avatar to enhance joint activities","3 ","14","151","369","avatar communication; group and organization interfaces; social response","4","81502784841, Tadakazu Kashiwabara, Keio University, Yokohama, Kanagawa, Japan; 81414597701, Hirotaka Osawa, Keio University, Yokohama, Kanagawa, Japan; 81100649131, Kazuhiko Shinozawa, ATR Intelligent Robotics and Communication Laboratories, Soraku-gun, Kyoto, Japan; 81100282909, Michita Imai, Keio University, Yokohama, Kanagawa, Japan; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208347","Uncomfortable interactions","10 ","37","394","812","control; discomfort; ethics; pain; rides; user interfaces; voyeurism","10","81100619971, Steve Benford, The University of Nottingham, Nottingham, United Kingdom; 81100557223, Chris Greenhalgh, The University of Nottingham, Nottingham, United Kingdom; 81350583937, Gabriella Giannachi, The University of Exeter, Exeter, United Kingdom; 81100423582, Brendan Walker, The University of Nottingham, Nottingham, United Kingdom, ,; 81331498971, Joe Marshall, The University of Nottingham, Nottingham, United Kingdom; 81100347821, Tom Rodden, The University of Nottingham, Nottingham, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208348","Appreciating plei-plei around mobiles: playfulness in Rah island","0 ","11","89","198","ict4d; playfulness","10","81388596914, Pedro Ferreira, Mobile Life @ Stockholm University &#38; SICS, Kista, Sweden; 81502701972, Kristina H&#246;&#246;k; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208350","I did that!  Measuring users' experience of agency in their own actions","0 ","14","189","381","\ cognitive science; \ experience of agency; personal agency","10","81333488106, David Coyle, University of Bristol &#38; University of Cambridge, Bristol, United Kingdom; 81502653175, James Moore, University of Cambridge, Cambridge, Cambridgeshire, United Kingdom; 81100362804, Per Ola Kristensson, University of St Andrews, St Andrews, Fife, United Kingdom; 81502672961, Paul Fletcher, University of Cambridge, Cambridge, Cambridgeshire, United Kingdom; 81100022210, Alan Blackwell, University of Cambridge, Cambridge, Cambridgeshire, United Kingdom; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208351","The design space of opinion measurement interfaces: exploring recall support for rating and ranking","1 ","11","135","298","attitude; ranking; review","10","81502773155, Syavash Nobarany, University of British Columbia, Vancouver, British Columbia, Canada; 81484658500, Louise Oram, University of British Columbia, Vancouver, British Columbia, Canada; 81502754435, Vasanth Kumar Rajendran, University of British Columbia, Vancouver, British Columbia, Canada; 81502725390, Chi-Hsiang Chen, University of British Columbia, Vancouver, British Columbia, Canada; 81100232506, Joanna McGrenere, University of British Columbia, Vancouver, British Columbia, Canada; 81100047885, Tamara Munzner, University of British Columbia, Vancouver, British Columbia, Canada; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208352","Assessing the vulnerability of magnetic gestural authentication to video-based shoulder surfing attacks","3 ","12","99","228","authentication; mobile phone; signature","4","81442606311, Alireza Sahami Shirazi, University of Stuttgart, Stuttgart, Germany; 81456638875, Peyman Moghadam, Autonomous Systems Laboratory, CSIRO ICT Centre, Brisbane, Australia; 81309495078, Hamed Ketabdar, Quality and Usability Lab, Deutsche Telekom Laboratories &#38; TU Berlin, Berlin, Germany; 81100588072, Albrecht Schmidt, University of Stuttgart, Stuttgart, Germany; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208354","Reducing compensatory motions in video games for stroke rehabilitation","1 ","11","160","314","compensation; miscellaneous; video games","10","81100182954, Gazihan Alankus, Washington University in St. Louis, St. Louis, Missouri, United States &#38; Izmir University of Economics, Izmir, Turkey; 81100607695, Caitlin Kelleher, Washington University in St. Louis, St. Louis, Missouri, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208355","Of BATs and APEs: an interactive tabletop game for natural history museums","6 ","18","183","349","design; evolution; human factors; learning; museums","10","81502668367, Michael Horn, Northwestern University, Chicago, Illinois, United States; 81479660452, Zeina Atrash Leong, Northwestern University, Evanston, Illinois, United States; 81319488693, Florian Block, Harvard University, Cambridge, Massachusetts, United States; 81502698839, Judy Diamond, University of Nebraska State Museum, Lincoln, Nebraska, United States; 81502712838, E. Margaret Evans, University of Michigan, Ann Arbor, Michigan, United States; 81502679417, Brenda Phillips, Harvard University, Cambridge, Massachusetts, United States; 81100343583, Chia Shen, Harvard University, Cambridge, Massachusetts, United States; "
"CHI","12","http://dx.doi.org/10.1145/2207676.2208356","Playable character: extending digital games into the real world","0 ","39","295","556","design; games; miscellaneous","10","81502773744, Jason Linder, California College of the Arts, San Francisco, California, United States; 81100098733, Wendy Ju, California College of the Arts, San Francisco, CA, USA; "
