"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","07","http://dx.doi.org/10.1145/1240624.1240716","Task and social visualization in software development: evaluation of a prototype","12 ","2","52","931","change tracking systems; computer-supported cooperative work; design; human factors; social visualization; task visualization","10","81332497475, Jason B. Ellis, IBM T.J. Watson Research Center, Yorktown Heights, NY; 81314495363, Shahtab Wahid, Virginia Tech, Blacksburg, VA; 81100064306, Catalina Danis, IBM T.J. Watson Research Center, Yorktown Heights, NY; 81100457150, Wendy A. Kellogg, IBM T.J. Watson Research Center, Yorktown Heights, NY; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240718","IGroup: presenting web image search results in semantic clusters","22 ","0","34","796","design; image search result clustering; search result clustering","10","81384600966, Shuo Wang, Microsoft Research Asia, Beijing, China; 81452604601, Feng Jing, Microsoft Research Asia, Beijing, China; 81328488592, Jibo He, Peking University, Beijing, China; 81542442556, Qixing Du, Tsinghua University, Beijing, China; 81408598560, Lei Zhang, Microsoft Research Asia, Beijing, China; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240719","Web page revisitation revisited: implications of a long-term click-stream study of browser usage","45 ","11","111","1,208","history; hypertext; recurrence rate; user issues; web browsing","10","81100420960, Hartmut Obendorf, University of Hamburg, Hamburg, Germany; 81100662073, Harald Weinreich, University of Hamburg, Hamburg, Germany; 81100336533, Eelco Herder, University of Hanover, Hanover, Germany; 81100132976, Matthias Mayer, University of Hamburg, Hamburg, Germany; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240720","Noticing notice: a large-scale experiment on the timing of software license agreements","15 ","3","42","582","end user license agreement; interaction styles; notice; privacy; regulation; spyware; timing","10","81423596141, Nathaniel S. Good, University of California, Berkeley, Berkeley, CA; 81100103310, Jens Grossklags, University of California, Berkeley, Berkeley, CA; 81100290096, Deirdre K. Mulligan, Boalt School of Law, UC Berkeley, Berkeley, CA; 81100049091, Joseph A. Konstan, University of Minnesota, Minneapolis, MN; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240722","Meta-analysis of correlations among usability measures","30 ","25","152","2,061","evaluation/methodology; human factors; measurement; subjective satisfaction; usability measures","10","81100047223, Kasper Hornb&#230;k, University of Copenhagen, Copenhagen, Denmark; 81100048163, Effie Lai-Chong Law, Eidgen&#246;ssische Technische Hochschule Z&#252;rich, Z&#252;rich, Switzerland; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240723","A predictive model of menu performance","53 ","16","150","1,663","adaptive behaviour; hick-hyman law; interaction styles; performance modelling","10","81100607754, Andy Cockburn, University of Canterbury, Christchurch, New Zealand; 81100275704, Carl Gutwin, University of Saskatchewan, Saskatoon, UNK, Canada; 81100197069, Saul Greenberg, University of Calgary, Calgary, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240724","Endpoint prediction using motion kinematics","15 ","7","87","793","cursor prediction; human factors; minimum jerk; motion","10","81315489747, Edward Lank, University of Waterloo, Waterloo, ON, Canada; 81407592627, Yi-Chun Nikko Cheng, San Francisco State University, San Francisco, CA; 81341495915, Jaime Ruiz, University of Waterloo, Waterloo, ON, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240726","Direct-touch vs. mouse input for tabletop displays","87 ","47","390","3,470","bimanual input; human factors; multiple mice","10","81100584798, Clifton Forlines, Mitsubishi Electric Research Labs, Cambridge, MA and University of Toronto, Toronto, ON, Canada; 81100606762, Daniel Wigdor, Mitsubishi Electric Research Labs, Cambridge, MA and University of Toronto, Toronto, ON, Canada; 81100343583, Chia Shen, Mitsubishi Electric Research Labs, Cambridge, MA; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240727","Shift: a technique for operating pen-based interfaces using touch","119 ","29","266","2,254","human factors; interaction styles; mobile devices; precise target acquisition; touch-screens","10","81100054467, Daniel Vogel, University of Toronto, Toronto, ON, Canada; 81100137268, Patrick Baudisch, Microsoft Research, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240728","An alternative to push, press, and tap-tap-tap: gesturing on an isometric joystick for mobile phone text entry","12 ","6","69","1,089","design; experimentation; human factors; isometric joysticks; multitap; smartphones; text input","10","81100086173, Jacob O. Wobbrock, University of Washington, Seattle, WA; 81311482767, Duen Horng Chau, Carnegie Mellon University, Pittsburgh, PA; 81100013136, Brad A. Myers, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240730","Disruption and recovery of computing tasks: field study, analysis, and directions","53 ","16","204","1,434","attention; human factors; notifications; user interfaces","10","81343495796, Shamsi T. Iqbal, University of Illinois, Urbana, IL; 81100323543, Eric Horvitz, Microsoft Research, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240731","CAAD: an automatic task support system","23 ","8","77","821","activity; applications and expert systems; experimentation; task","10","81100272874, Tye Rattenbury, UC Berkeley, Berkeley, CA; 81100415489, John Canny, UC Berkeley, Berkeley, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240732","Understanding and developing models for detecting and differentiating breakpoints during interactive tasks","19 ","9","112","1,038","attention; experimentation; human factors; interruption","10","81343495796, Shamsi T. Iqbal, University of Illinois, Urbana, IL; 81100615948, Brian P. Bailey, University of Illinois, Urbana, IL; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240734","Implicit coordination in firefighting practice: design implications for teaching fire emergency responders","11 ","7","49","657","design; emergency response; firefighting; implicit coordination","10","81309499161, Zachary O. Toups, Texas A&M University, College Station, TX; 81100203284, Andruid Kerne, Texas A&M University, College Station, TX; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240735","Back stage on the front lines: perspectives and performance in the combat information center","2 ","3","31","446","command; control and communication; self-presentation; tactical data systems","10","81100590142, Paul M. Aoki, Intel Research, Berkeley, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240736","Citizen communications in crisis: anticipating a future of ICT-supported public participation","45 ","52","285","2,170","collaborative computing; computer-supported cooperative work; crisis; disasters; grassroots; nims; peer to peer; volunteerism","10","81100610626, Leysia Palen, University of Colorado, Boulder, Boulder, CO; 81320492590, Sophia B. Liu, University of Colorado, Boulder, Boulder, CO; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240738","Transfer scenarios: grounding innovation with marginal practices","30 ","11","115","1,315","design; grounded innovation; prototyping; transfer scenarios","10","81100194686, Sara Ljungblad, Viktoria Institute, Gothenburg, Sweden; 81100144729, Lars Erik Holmquist, Interaction Lab, Swedish Institute of Computer Science, Stockholm, Sweden; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240739","Work-centered design: a case study of a mixed-initiative scheduler","9 ","3","102","1,056","business process reengineering; design; miscellaneous; requirements analysis; top-level algorithm; user interfaces; work-centered","10","81100548093, Keith A. Butler, Microsoft Global Services Automation, Redmond, WA; 81343510298, Jiajie Zhang, University of Texas at Houston, Houston, TX; 81541025156, Chris Esposito, Boeing Math & Computing Technology, Bellevue, WA; 81100243296, Ali Bahrami, Boeing Math & Computing Technology, Bellevue, WA; 81332503572, Ron Hebron, Boeing Math & Computing Technology, Bellevue, WA; 81100254452, David Kieras, Univeristy of Michigan, Ann Arbor, MI; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240741","Pointing lenses: facilitating stylus input through visual-and motor-space magnification","26 ","4","63","818","design; graphical user interfaces; interaction styles; lenses; pressure widgets","10","81100092787, Gonzalo Ramos, University of Toronto, Toronto, ON, Canada; 81100607754, Andy Cockburn, University of Canterbury, Christchurch , New Zealand; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; 81100644686, Michel Beaudouin-Lafon, Univ. Paris-Sud & CNRS, INRIA, Orsay, France; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240742","Comparing physical, automatic and manual map rotation for pedestrian navigation","15 ","9","63","879","automatic rotation; egocentric maps; human factors; mobile computing","10","81365590744, Will Seager, University College London, London, United Kingdom; 81100364378, Danae Stanton Fraser, University of Bath, Bath, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240744","Senspectra: a computationally augmented physical modeling toolkit for sensing and visualization of structural strain","10 ","1","25","537","3d visualization; materiality; structural analysis","4","81100203662, Vincent LeClerc, Tangible Media Group, MIT Media Lab, Cambridge, MA; 81100008987, Amanda Parkes, Tangible Media Group, MIT Media Lab, Cambridge, MA; 81100363076, Hiroshi Ishii, Tangible Media Group, MIT Media Lab, Cambridge, MA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240745","Tangible user interface for chemistry education: comparative evaluation and re-design","17 ","12","128","959","artificial, augmented, and virtual realities; chemistry; education; human factors; tangible user interface","4","81100571519, Morten Fjeld, Chalmers University of Technology, Gothenburg, Sweden; 81332499396, Jonas Fredriksson, Chalmers University of Technology, Gothenburg, Sweden; 81388593285, Martin Ejdestig, Chalmers University of Technology, Gothenburg, Sweden; 81388596514, Florin Duca, Chalmers University of Technology, Gothenburg, Sweden; 81388597730, Kristina B&#246;tschi, Zurich University, Zurich, Switzerland; 81100631559, Benedikt Voegtli; 81100439711, Patrick Juchli; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240746","Mechanical constraints as computational constraints in tabletop tangible interfaces","26 ","10","92","1,314","actuation; human factors; input devices and strategies; interactive surface; tangible interfaces","10","81100339352, James Patten, MIT Media Lab, Cambridge, MA; 81100363076, Hiroshi Ishii, MIT Media Lab, Cambridge, MA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240747","Intimate interfaces in action: assessing the usability and subtlety of emg-based motionless gestures","12 ","8","78","974","electromyogram; human factors; intimate interface; motionless gestures; subtle interaction","10","81100088903, Enrico Costanza, EPFL, Lausanne, Switzerland; 81100662683, Samuel A. Inverso, ANU, Canberra, Australia; 81328487657, Rebecca Allen, UCLA, Los Angeles, CA; 81100086306, Pattie Maes, MIT, Cambridge, MA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240749","Project massive: self-regulation and problematic use of online gaming","9 ","25","177","2,184","addiction; general; mmorpg; play motivation; social integration","10","81100119487, A. Fleming Seay, University of Texas, Austin, TX; 81328489038, Robert E. Kraut, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240750","The life and death of online gaming communities: a look at guilds in world of warcraft","38 ","42","238","3,015","collaborative computing; group dynamics; massively multiplayer online games; social networks","10","81100116901, Nicolas Ducheneaut, Palo Alto Research Center, Palo Alto, CA; 81319504922, Nicholas Yee, Stanford University, Palo Alto, CA; 81311483684, Eric Nickell, Palo Alto Research Center, Palo Alto, CA; 81406599272, Robert J. Moore, Palo Alto Research Center, Palo Alto, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240751","Testing the technology: playing games with video conferencing","7 ","4","38","483","computer conferencing, teleconferencing, and videoconferencing; games; social interaction; video mediated communication","4","81328487513, Archer L. Batcheller, University of Michigan, Ann Arbor, MI; 81371594076, Brian Hilligoss, University of Michigan, Ann Arbor, MI; 81328489387, Kevin Nam, University of Michigan, Ann Arbor, MI; 81328489766, Emilee Rader, University of Michigan, Ann Arbor, MI; 81328490236, Marta Rey-Babarro, University of Michigan, Ann Arbor, MI; 81416595640, Xiaomu Zhou, University of Michigan, Ann Arbor, MI; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240752","Using heart rate to control an interactive game","23 ","10","93","1,047","evaluation/methodology; heart rate interaction; interaction styles; prototyping","4","81328489808, Ville Nenonen, Helsinki University of Technology, Espoo, Finland; 81328489097, Aleksi Lindblad, Helsinki University of Technology, Espoo, Finland; 81328488571, Ville H&#228;kkinen, Helsinki University of Technology, Espoo, Finland; 81328489329, Toni Laitinen, Helsinki University of Technology, Espoo, Finland; 81328488952, Mikko Jouhtio, Helsinki University of Technology, Espoo, Finland; 81100307069, Perttu H&#228;m&#228;l&#228;inen, Helsinki University of Technology, Espoo, Finland; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240754","Consuming video on mobile devices","55 ","15","166","2,215","diary study; interviews; mobile tv; mobility","10","81452615958, Kenton O'Hara, Hewlett-Packard Labs, Bristol, United Kingdom; 81328489374, April Slayden Mitchell, Hewlett-Packard Labs, Palo Alto, CA; 81100243361, Alex Vorbau, Hewlett-Packard Labs, Palo Alto, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240755","Effects of audio and visual surrogates for making sense of digital video","12 ","3","40","697","design; human factors; multimedia information systems","10","81328490763, Yaxiao Song, University of North Carolina at Chapel Hill, Chapel Hill, NC; 81100052406, Gary Marchionini, University of North Carolina at Chapel Hill, Chapel Hill, NC; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240756","Watching together: integrating text chat with video","30 ","11","136","1,338","chat; friends; social tv; synchronous interaction","10","81311482644, Justin D. Weisz, Carnegie Mellon University, Pittsburgh, PA; 81100476487, Sara Kiesler, Carnegie Mellon University, Pittsburgh, PA; 81406596512, Hui Zhang, Carnegie Mellon University, Pittsburgh, PA; 81323495408, Yuqing Ren, Carnegie Mellon University, Pittsburgh, PA; 81328489038, Robert E. Kraut, Carnegie Mellon University, Pittsburgh, PA; 81100049091, Joseph A. Konstan, University of Minnesota, Minneapolis, MN; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240758","Pictures at the ATM: exploring the usability of multiple graphical passwords","24 ","5","85","1,291","atms; authentication mechanisms; graphical user interfaces; interaction styles; security; user authentication","8","81350572262, Wendy Moncur, Aberdeen University, Aberdeen, United Kingdom; 81418598724, Gr&#233;gory Lepl&#226;tre, Napier University, Edinburgh, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240759","Password sharing: implications for security design based on social practice","19 ","8","68","1,026","australia; human factors; security; sharing passwords; social issues","10","81327491671, Supriya Singh, RMIT University, Melbourne, Australia; 81324488304, Anuja Cabraal, RMIT University, Melbourne, Australia; 81328488202, Catherine Demosthenous, Griffith University, Brisbane, Australia; 81328487555, Gunela Astbrink; 81328488001, Michele Furlong; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240760","Protecting people from phishing: the design and evaluation of an embedded training email system","20 ","18","131","2,068","email; human factors; security and protection; usable privacy and security; user/machine systems","10","81328489236, Ponnurangam Kumaraguru, Carnegie Mellon University, Pittsburgh, PA; 81339524343, Yong Rhee, Carnegie Mellon University, Pittsburgh, PA; 81100485879, Alessandro Acquisti, Carnegie Mellon University, Pittsburgh, PA; 81100472223, Lorrie Faith Cranor, Carnegie Mellon University, Pittsburgh, PA; 81408598366, Jason Hong, Carnegie Mellon University, Pittsburgh, PA; 81328490042, Elizabeth Nunge, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240762","Studying antecedents of emotional experiences in interactive contexts","18 ","14","125","1,051","aesthetics; evaluation/methodology; physiological methods; user experience","4","81100622743, Sascha Mahlke, Berlin University of Technoology, Berlin, Germany; 81100477101, Manfred Th&#252;ring, Berlin University of Technoology, Berlin, Germany; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240763","Patterns of empathy in online communication","14 ","15","119","1,463","computer-mediated communication; empathy; miscellaneous; online community; social issues","10","81328489771, Ulrike Pfeil, City University, London, United Kingdom; 81100017588, Panayiotis Zaphiris, City University, London, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240764","Expressing emotion in text-based communication","21 ","41","234","1,884","affect; emotion; linguistic; psychology","4","81100212035, Jeffrey T. Hancock, Cornell University, Ithaca, NY; 81328489055, Christopher Landrigan, Cornell University, Ithaca, NY; 81328490464, Courtney Silver, Cornell University, Ithaca, NY; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240765","Exploring affective design for physical controls","9 ","6","59","1,097","affect; design process; experimentation; haptic i/o; knob; rotary fitts-like task","10","81100548789, Colin Swindells, University of British Columbia, Vancouver, BC, Canada; 81100608981, Karon E. MacLean, University of British Columbia, Vancouver, BC, Canada; 81100170154, Kellogg S. Booth, University of British Columbia, Vancouver, BC, Canada; 81100199034, Michael J. Meitner, University of British Columbia, Vancouver, BC, Canada; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240767","Koala: capture, share, automate, personalize business processes on the web","60 ","6","69","1,034","automation; human factors; interactive environments; programming by demonstration","4","81336491037, Greg Little, MIT CSAIL, Cambridge, MA; 81100206193, Tessa A. Lau, IBM Almaden Research Center, San Jose, CA; 81100562008, Allen Cypher, IBM Almaden Research Center, San Jose, CA; 81471640432, James Lin, IBM Almaden Research Center, San Jose, CA; 81100560153, Eben M. Haber, IBM Almaden Research Center, San Jose, CA; 81100204008, Eser Kandogan, IBM Almaden Research Center, San Jose, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240768","Understanding memory triggers for task tracking","9 ","1","25","481","field study; information worker; status reports","4","81332491415, A.J. Bernheim Brush, Microsoft Research, Redmond, WA; 81100591949, Brian R. Meyers, Microsoft Research, Redmond, WA; 81100255664, Desney S. Tan, Microsoft Research, Redmond, WA; 81100280834, Mary Czerwinski, Microsoft Research, Redmond, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240769","Exploring patterns of social commonality among file directories at work","9 ","1","27","639","cscw; file management; miscellaneous; social recommendation","10","81405592014, John C. Tang, IBM Research, San Jose, CA; 81100142159, Clemens Drews, IBM Research, San Jose, CA; 81100077448, Mark Smith, IBM Research, San Jose, CA; 81350591670, Fei Wu, University of Washington, Seattle, WA; 81100265477, Alison Sue, IBM Research, San Jose, CA; 81100206193, Tessa Lau, IBM Research, San Jose, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240770","A study of out-of-turn interaction in menu-based, IVR, voicemail systems","13 ","3","35","638","automated telephone services; design; human factors; interactive voice-response systems; mixed-initiative interaction; performance; usability; voice i/o","10","81100027863, Saverio Perugini, University of Dayton, Dayton, OH; 81328487498, Taylor J. Anderson, University of Dayton, Dayton, OH; 81328489479, William F. Moroney, University of Dayton, Dayton, OH; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240772","Why we tag: motivations for annotation in mobile and online media","228 ","66","444","4,107","annotation; collection organization; digital photographs; incentives; miscellaneous; photo sharing","10","81100499551, Morgan Ames, Stanford University, Stanford, CA; 81100585927, Mor Naaman, Yahoo! Research Berkeley, Berkeley, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240773","Selection-based note-taking applications","5 ","7","61","815","annotation; design; experimentation; miscellaneous; note-taking","10","81311480901, Aaron Bauer, Carnegie Mellon University, Pittsburgh, PA; 81100484653, Kenneth R. Koedinger, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240774","Mobile interaction with visual and RFID tags: a field study on user perceptions","14 ","9","57","1,339","human factors; mobile interaction; user studies","4","81351603904, Kaj M&#228;kel&#228;, Nokia Research Center, Helsinki, Finland; 81328487483, Sara Belt, Nokia Multimedia, Oulu, Finland; 81328488430, Dan Greenblatt, Georgia Inst. of Technology, Altanta, GA; 81100417488, Jonna H&#228;kkil&#228;, Nokia Research Center, Helsinki, Finland; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240775","Getting our head in the clouds: toward evaluation studies of tagclouds","71 ","20","155","2,251","design; folksonomy; miscellaneous; tagcloud; visualization","4","81328490097, A. W. Rivadeneira, University of Maryland, College Park, MD; 81100266978, Daniel M. Gruen, IBM Research, Cambridge, MA; 81332517372, Michael J. Muller, IBM Research, Cambridge, MA; 81100086599, David R. Millen, IBM Research, Cambridge, MA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240777","Supporting multi-point interaction in visual workspaces","8 ","4","43","793","fisheye views; interaction styles; visual workspaces","10","81100596912, Garth Shoemaker, University of Saskatchewan, Saskatoon, SK, Canada; 81100275704, Carl Gutwin; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240778","Multimodal redundancy across handwriting and speech during computer mediated human-human interactions","9 ","0","34","590","experimentation; input devices and strategies; measurement; natural language","10","81100460794, Edward C. Kaiser, Adapx, Seattle, WA; 81100242831, Paulo Barthelmess, Adapx, Seattle, WA; 81328488291, Candice Erdmann, Adapx, Seattle, WA; 81100149852, Phil Cohen, Adapx, Seattle, WA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240780","An empirical study of the use of visually enhanced voip audio conferencing: the case of IEAC","3 ","1","26","499","audio conferencing; conference call; evaluation/methodology; graphical user interfaces; screen design; social translucence; telephony; voip","10","81372591590, Xianghua Ding, UC Irvine, Irvine, CA; 81100235869, Thomas Erickson, IBM T. J. Watson Research Center, Yorktown Heighs, NY; 81100457150, Wendy A. Kellogg, IBM T. J. Watson Research Center, Yorktown Heighs, NY; 81100154679, Stephen Levy, IBM T. J. Watson Research Center, Yorktown Heighs, NY; 81100285123, James E. Christensen, IBM T. J. Watson Research Center, Yorktown Heighs, NY; 81100635849, Jeremy Sussman, IBM T. J. Watson Research Center, Yorktown Heighs, NY; 81100334692, Tracee Vetting Wolf, IBM T. J. Watson Research Center, Yorktown Heighs, NY; 81100291403, William E. Bennett, IBM T. J. Watson Research Center, Yorktown Heighs, NY; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240781","Voyagers and voyeurs: supporting asynchronous collaborative information visualization","41 ","12","123","1,183","annotation; bookmarks; design; groupware; information visualization; user interfaces","10","81100465553, Jeffrey Heer, University of California, Berkeley, Berkeley, CA; 81100539968, Fernanda B. Vi&#233;gas, IBM Visual Communication Lab, Cambridge, MA; 81100331534, Martin Wattenberg, IBM Visual Communication Lab, Cambridge, MA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240782","Turn it &lt;u&gt;this&lt;/u&gt; way: grounding collaborative action with remote gestures","21 ","6","62","799","computer conferencing, teleconferencing, and videoconferencing; conversational grounding; human factors; overlaps","10","81100166914, David Kirk, University of Nottingham, Nottingham, United Kingdom; 81100347821, Tom Rodden, University of Nottingham, Nottingham, United Kingdom; 81100364378, Dana&#235; Stanton Fraser, University of Bath, Bath, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240784","The validity of a virtual human experience for interpersonal skills education","11 ","34","100","933","evaluation/methodology; human factors; medicine; validation; virtual characters; virtual reality","10","81100065353, Kyle Johnsen, University of Florida, Gainesville, FL; 81100090223, Andrew Raij, University of Florida, Gainesville, FL; 81100662541, Amy Stevens, University of Florida, Gainesville, FL; 81320492397, D. Scott Lind, Medical College of Georgia, Augusta, GA; 81100447782, Benjamin Lok, University of Florida, Gainesville, FL; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240785","Modeling and understanding students' off-task behavior in intelligent tutoring systems","24 ","4","87","1,096","human factors; miscellaneous; motivation; user attitudes","10","81436593472, Ryan S.J.d. Baker, University of Nottingham, Nottingham, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240786","Improvisation principles and techniques for design","3 ","7","79","701","collaboration; design; group and organization interfaces; management","4","81328488417, Elizabeth Gerber, Stanford University, Stanford, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240787","Supporting multidisciplinary collaboration: requirements from novel HCI education","6 ","5","48","603","design; design tools; fine arts; low fidelity prototyping; prototyping; theory","4","81100324367, Piotr D. Adamczyk, University of Illinois at Urbana-Champaign, Urbana, IL; 81100388948, Michael B. Twidale, University of Illinois at Urbana-Champaign, Urbana, IL; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240789","How HCI interprets the probes","64 ","41","412","2,997","cultural probes; probes; theory","10","81100556191, Kirsten Boehner, Cornell University, Ithaca, NY; 81328491066, Janet Vertesi, Cornell University, Ithaca, NY; 81100397464, Phoebe Sengers, Cornell University, Ithaca, NY; 81100521529, Paul Dourish, U. California, Irvine, Irvine, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240790","Social dynamics of early stage co-design in developing regions","18 ","4","45","948","design; digital divide; ict4d; social issues","10","81100153501, Divya Ramachandran, University of California: Berkeley, Berkeley, CA; 81100222950, Matthew Kam, University of California: Berkeley, Berkeley, CA; 81328487987, Jane Chiu, Google Inc., Santa Monica, CA; 81100415489, John Canny, University of California: Berkeley, Berkeley, CA; 81328488003, James F. Frankel, Frankel and Associates: Inc., Lexington, MA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240791","Localized iterative design for language learning in underdeveloped regions: the PACE framework","17 ","6","50","880","content development; developing world; human factors; literacy; miscellaneous; third world","10","81100222950, Matthew Kam, University of California: Berkeley, Berkeley, CA; 81100153501, Divya Ramachandran, University of California: Berkeley, Berkeley, CA; 81328488221, Varun Devanathan, University of California: Berkeley, Berkeley, CA; 81328490418, Anuj Tewari, Dhirubhai Ambani Institute of Information and Communication Technology, Gandhinagar, India; 81100415489, John Canny, University of California: Berkeley, Berkeley, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240793","iStuff mobile: rapidly prototyping new mobile phone interfaces for ubiquitous computing","21 ","25","105","1,664","cell phone; design; interaction styles; prototyping; rapid prototyping; user interfaces; visual programming","10","81405596165, Rafael Ballagas, RWTH Aachen University, Aachen, Germany; 81546610856, Faraz Memon, RWTH Aachen University, Aachen, Germany; 81384599525, Rene Reiners, RWTH Aachen University, Aachen, Germany; 81100443423, Jan Borchers, RWTH Aachen University, Aachen, Germany; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240794","Appropriation of a MMS-based comic creator: from system functionalities to resources for action","25 ","1","26","513","appropriation; evolving use; interpersonal communication; resources; theory","10","81100551588, Antti Salovaara, Helsinki Institute for Information Technology HIIT, Helsinki, Finland; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240795","Mobile kits and laptop trays: managing multiple devices in mobile information work","27 ","6","76","857","design; miscellaneous; multiple devices; synchronization","10","81100333050, Antti Oulasvirta, Helsinki Institute for Information Technology (HIIT), Helsinki, Finland; 81328490752, Lauri Sumari, Helsinki Institute for Information Technology (HIIT), Helsinki, Finland; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240797","Command strokes with and without preview: using pen gestures on keyboard for command selection","18 ","5","73","1,052","algorithms; design; human factors; interaction styles; keyboard shortcuts; shorthand; theory and methods","10","81100362804, Per Ola Kristensson, Link&#246;pings universitet, Link&#246;ping, Sweden; 81408591988, Shumin Zhai, IBM Almaden Research Center, San Jose, CA; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240798","Shallow-depth 3d interaction: design and evaluation of one-, two- and three-touch techniques","61 ","19","182","2,113","design; human factors; interaction styles; shallow-depth 3d; translation","10","81100211996, Mark Hancock, University of Calgary, Calgary, AB, Canada; 81452616781, Sheelagh Carpendale, University of Calgary, Calgary, AB, Canada; 81100607754, Andy Cockburn, University of Canterbury, Christchurch, New Zealand; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240799","Affordances for manipulation of physical versus digital media on interactive surfaces","33 ","12","121","1,753","affordances; digital; interface design; physical; user interfaces","10","81331505035, Lucia Terrenghi, LMU University of Munich, Munich, Germany; 81100166914, David Kirk, University of Nottingham, Nottingham, United Kingdom; 81100309669, Abigail Sellen, Microsoft Research, Cambridge, United Kingdom; 81328488768, Shahram Izadi, Microsoft Research, Cambridge, United Kingdom; "
"CHI","07","http://dx.doi.org/10.1145/1240624.1240801","Effects of presenting geographic context on tracking activity between cameras","6 ","5","38","554","activity tracking; design; human factors; security cameras; video","10","81100542604, Andreas Girgensohn, FX Palo Alto Laboratory, Palo Alto, CA; 81100155993, Frank Shipman, Texas A&M University, College Station, TX; 81100229177, Thea Turner, FX Palo Alto Laboratory, Palo Alto, CA; 81100286070, Lynn Wilcox, FX Palo Alto Laboratory, Palo Alto, CA; "
