"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","06","http://dx.doi.org/10.1145/1124772.1124861","Why phishing works","177 ","99","565","5,743","electronic commerce; phishing user study; user/machine systems","10","81100207832, Rachna Dhamija, Harvard University, Cambridge, MA; 81100324724, J. D. Tygar, University of California, Berkeley, Berkeley, CA; 81100612246, Marti Hearst, University of California, Berkeley, Berkeley, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124862","Secrecy, flagging, and paranoia: adoption criteria in encrypted email","12 ","7","41","744","activism; extended case method; user interfaces","10","81311485460, Shirley Gaw, Princeton University, Princeton, NJ; 81100373505, Edward W. Felten, Princeton University, Princeton, NJ; 81311483971, Patricia Fernandez-Kelly, Princeton University, Princeton, NJ; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124863","Do security toolbars actually prevent phishing attacks?","92 ","30","201","2,874","e-commerce; user interface design; user study; world wide web and hypermedia","10","81311484484, Min Wu, Massachusetts Institute of Technology; 81100162232, Robert C. Miller, Massachusetts Institute of Technology; 81100415667, Simson L. Garfinkel, Massachusetts Institute of Technology; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124865","UNIFORM: automatically generating consistent remote control user interfaces","21 ","2","49","851","automatic interface generation; design tools and techniques; handheld computers; pebbles; personal universal controller","10","81100204766, Jeffrey Nichols, Carnegie Mellon University, Pittsburgh, PA; 81100013136, Brad A. Myers, Carnegie Mellon University, Pittsburgh, PA; 81100304101, Brandon Rothrock, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124866","Generating automated predictions of behavior strategically adapted to specific performance objectives","6 ","4","25","663","interface evaluation; user modeling","10","81100112437, Katherine Eng, NASA Ames Research Center, Moffett Field, CA; 81100350115, Richard L. Lewis, University of Michigan, Ann Arbor, MI; 81100374934, Irene Tollinger, NASA Ames Research Center, Moffett Field, CA; 81311486774, Alina Chu, University of Michigan, Ann Arbor, MI; 81100489674, Andrew Howes, Manchester University, Manchester, UK; 81100219909, Alonso Vera, NASA Ames Research Center, Moffett Field, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124867","Automated summative usability studies: an empirical evaluation","5 ","5","64","2,737","automated testing; remote testing; usability methods; user/machine systems","9","81312482002, Ryan West, SAS Institute; 81311485456, Katherine Lehman, SAS Institute; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124869","Olfoto: designing a smell-based interaction","19 ","16","82","1,177","digital photographs; olfaction; smell","10","81100359199, Stephen Brewster, University of Glasgow; 81100295790, David McGookin, University of Glasgow; 81311480984, Christopher Miller, University of Glasgow; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124870","The television will be revolutionized: effects of PVRs and filesharing on television watching","24 ","5","69","1,175","bittorrent; file sharing; tivo","4","81100013375, Barry Brown, University of Glasgow, Glasgow, United Kingdom; 81331488921, Louise Barkhuus, University of Glasgow, Glasgow, United Kingdom; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124871","Personal vs. commercial content: the similarities between consumer use of photos and music","41 ","5","50","1,339","consumer; multimedia information systems; photo; sound and music computing","10","81311482466, Frank Bentley, Motorola Labs; 81311483921, Crysta Metcalf, Motorola Labs; 81350574653, Gunnar Harboe, Motorola Labs; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124873","TAP: touch-and-play","10 ","18","64","1,049","context aware service; tap; user interfaces","4","81311482919, Duck Gun Park, Electronisc and Telecommunications Research Institute, Daejeon, Korea; 81312483472, Jin Kyung Kim, Electronisc and Telecommunications Research Institute, Daejeon, Korea; 81311485867, Jin Bong Sung, Electronisc and Telecommunications Research Institute, Daejeon, Korea; 81311484452, Jung Hwan Hwang, Electronisc and Telecommunications Research Institute, Daejeon, Korea; 81312483888, Chang Hee Hyung, Electronisc and Telecommunications Research Institute, Daejeon, Korea; 81312481467, Sung Weon Kang, Electronisc and Telecommunications Research Institute, Daejeon, Korea; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124874","Beyond record and play: backpacks: tangible modulators for kinetic behavior","9 ","9","48","853","children; digital manipulative; learning; programming by demonstration; toy; user/machine systems","10","81100381813, Hayes Raffle, MIT Media Lab, Cambridge, MA; 81100008987, Amanda Parkes, MIT Media Lab, Cambridge, MA; 81100363076, Hiroshi Ishii, MIT Media Lab, Cambridge, MA; 81100593837, Joshua Lifton; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124875","Embedded phenomena: supporting science learning with classroom-sized distributed simulations","20 ","6","62","938","classroom learning; miscellaneous","10","81100538646, Tom Moher, University of Illinois at Chicago, Chicago, IL; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124877","A large scale study of wireless search behavior: Google mobile search","74 ","14","173","1,941","cell phone; mobile device; wireless","9","81311484362, Maryam Kamvar, Google, Mountain View, CA; 81408603160, Shumeet Baluja, Google, Mountain View, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124878","FaThumb: a facet-based interface for mobile search","28 ","7","81","1,533","faceted metadata; mobile devices; search interfaces; zoomable user interfaces","10","81100168208, Amy K. Karlson, University of Maryland, College Park, MD; 81452612822, George G. Robertson, Microsoft Research, Redmond, WA; 81100066066, Daniel C. Robbins, Microsoft Research, Redmond, WA; 81100280834, Mary P. Czerwinski, Microsoft Research, Redmond, WA; 81351602807, Greg R. Smith, Microsoft Research, Redmond, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124879","Searching in audio: the utility of transcripts, dichotic presentation, and time-compression","5 ","5","30","528","audio time-compression; transcripts","10","81100330306, Abhishek Ranjan, University of Toronto; 81100503904, Ravin Balakrishnan, University of Toronto; 81100112821, Mark Chignell, University of Toronto; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124881","Responsiveness in instant messaging: predictive models supporting inter-personal communication","14 ","5","42","999","availability; interruptibility; statistical models of human activity; user/machine systems","10","81100367734, Daniel Avrahami, Carnegie Mellon University, Pittsburgh, PA; 81328488846, Scott E. Hudson, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124882","Leveraging characteristics of task structure to predict the cost of interruption","17 ","3","46","748","attention; learning; user/machine systems","10","81343495796, Shamsi T. Iqbal, University of Illinois, Urbana, IL; 81100615948, Brian P. Bailey, University of Illinois, Urbana, IL; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124883","A goal-oriented web browser","25 ","4","61","1,163","commonsense reasoning; context aware computing; experimentation; human factors; natural language processing; programming by example; tap","10","81100325129, Alexander Faaborg, MIT Media Laboratory, Cambridge, MA; 81100262805, Henry Lieberman, MIT Media Laboratory, Cambridge, MA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124885","Understanding photowork","102 ","9","77","1,746","browsing; digital photo albums; photowork; use of images","10","81100166914, David Kirk, Mixed Reality Lab, University of Nottingham, Nottingham, UK; 81100309669, Abigail Sellen, Microsoft Research, Cambridge, UK; 81100467323, Carsten Rother, Microsoft Research, Cambridge, UK; 81344500170, Ken Wood, Microsoft Research, Cambridge, UK; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124886","Gaze-based interaction for semi-automatic photo cropping","56 ","10","100","1,030","composition; evaluation; photography; visual perception","10","81100578485, Anthony Santella, Rutgers University, Piscataway, NJ; 81100346089, Maneesh Agrawala, UC Berkeley Computer Science, Berkeley, CA; 81100499844, Doug DeCarlo, Rutgers University, Piscataway, NJ; 81100188207, David Salesin, Adobe Systems and University of Washington, Seattle, WA; 81406592138, Michael Cohen, Microsoft Research, Redmond, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124887","Tabletop sharing of digital photographs for the elderly","55 ","16","125","2,156","computer uses in education; elderly; group and organization interfaces; methodology and techniques; tabletop interface","10","81100350518, Trent Apted, University of Sydney, Sydney, Australia; 81100544712, Judy Kay, University of Sydney, Sydney, Australia; 81331502006, Aaron Quigley, University College Dublin, Dublin, Ireland; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124889","GUESS: a language and interface for graph exploration","29 ","9","81","1,053","domain-specific embedded language; graph visualization","10","81100589033, Eytan Adar, University of Washington, Seattle, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124890","The Sandbox for analysis: concepts and methods","29 ","14","108","1,367","gestures; methodology and techniques; user interfaces; visual analytics","10","81332536188, William Wright; 81311486028, David Schroh; 81311483900, Pascale Proulx; 81100073360, Alex Skaburskis; 81311482452, Brian Cort; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124891","Visual exploration of multivariate graphs","32 ","23","133","1,417","graph drawing; methodology and techniques; user interfaces","9","81100331534, Martin Wattenberg, IBM Research, Cambridge, MA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124893","Keeping up appearances: understanding the dimensions of incidental information privacy","8 ","4","54","836","collaboration; incidental information; survey","10","81100432724, Kirstie Hawkey, Dalhousie University, Halifax, Canada; 81100519232, Kori M. Inkpen, Dalhousie University, Halifax, Canada; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124894","Being watched or being special: how I learned to stop worrying and love being monitored, surveilled, and assessed","1 ","6","45","752","computer-mediated communication; feedback; private; shared experience","9","81100038403, Erica Robles, Stanford University, Stanford, CA; 81416599099, Abhay Sukumaran, Stanford University, Stanford, CA; 81328490249, Kathryn Rickertsen, Stanford University, Stanford, CA; 81100153283, Cliff Nass, Stanford University, Stanford, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124896","Effectiveness of annotating by hand for non-alphabetical languages","4 ","0","33","575","cognitive load; input speed; non-alphabetical languages","10","81311483807, Muhd Dzulkhiflee Hamzah, University of Electro-Communications, Tokyo, Japan; 81100095363, Shun'ichi Tano, University of Electro-Communications, Tokyo, Japan; 81311485596, Mitsuru Iwata, University of Electro-Communications, Tokyo, Japan; 81317494031, Tomonori Hashiyama, University of Electro-Communications, Tokyo, Japan; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124897","Speech pen: predictive handwriting based on ambient multimodal recognition","12 ","2","54","886","context-sharing; handwriting recognition; predictive handwriting; speech recognition","10","81341492567, Kazutaka Kurihara, University of Tokyo; 81100017919, Masataka Goto, National Institute of Advanced Industrial Science and Technology, Japan; 81337492083, Jun Ogata, National Institute of Advanced Industrial Science and Technology, Japan; 81100444444, Takeo Igarashi, University of Tokyo; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124898","Hover widgets: using the tracking state to extend the capabilities of pen-operated devices","46 ","7","90","1,046","gestures; pen input; user interfaces","10","81100477897, Tovi Grossman, Microsoft Research, Redmond, WA; 81100519448, Ken Hinckley, Microsoft Research, Redmond, WA; 81100137268, Patrick Baudisch, Microsoft Research, Redmond, WA; 81100346089, Maneesh Agrawala, Microsoft Research, Redmond, WA; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, Canada; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124900","Everyday practices with mobile video telephony","15 ","11","84","1,574","diary study; miscellaneous; mobility; video mediated communication","10","81452615958, Kenton O'Hara, Hewlett-Packard Labs; 81100576740, Alison Black; 81392602954, Matthew Lipson; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124901","Sashay: designing for wonderment","7 ","0","21","732","d&#233;rive; locative; miscellaneous","4","81100513321, Eric Paulos, Intel Research, Berkeley, CA; 81548114764, Chris Beckmann, Intel Research, Berkeley, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124902","Urbanhermes: social signaling with electronic fashion","6 ","3","41","697","accessories; fashion; identity and expression; signaling theory; urban space","4","81311484442, Christine M. Liu, MIT Media Lab, Massachusetts Institute of Technology, Cambridge, MA; 81100223099, Judith S. Donath, MIT Media Lab, Massachusetts Institute of Technology, Cambridge, MA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124903","Because I carry my cell phone anyway: functional location-based reminder applications","47 ","7","103","1,965","cell phone; location-based information delivery; miscellaneous; mobile device; place","10","81100575572, Pamela J. Ludford, University of Minnesota, Minneapolis, MN; 81100071523, Dan Frankowski, University of Minnesota, Minneapolis, MN; 81328490304, Ken Reily, University of Minnesota, Minneapolis, MN; 81311481740, Kurt Wilms, University of Minnesota, Minneapolis, MN; 81100276946, Loren Terveen, University of Minnesota, Minneapolis, MN; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124905","From awareness to connectedness: the design and deployment of presence displays","45 ","6","99","1,729","awareness; design process; group and organization interfaces; user interfaces","10","81100327371, Anind K. Dey, Carnegie Mellon University, Pittsburgh, PA; 81100519343, Ed de Guzman, University of Illinois, Urbana-Champaign, Urbana, IL; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124906","Negotiating presence-in-absence: contact, content and context","11 ","1","37","848","asynchronous; intimacy","4","81100328802, Steve Howard, University of Melbourne, Melbourne, Australia; 81100515636, Jesper Kjeldskov, Aalborg University, Aalborg, Denmark; 81100131331, Mikael B. Skov, Aalborg University, Aalborg, Denmark; 81361592432, Kasper Garn&#230;s, Aalborg University, Aalborg, Denmark; 81311486127, Olga Gr&#252;nberger, Aalborg University, Aalborg, Denmark; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124907","Using linguistic features to measure presence in computer-mediated communication","9 ","0","39","665","cmc; discourse analysis; group and organization interfaces; telepresence","4","81100175734, Adam D. I. Kramer, University of Oregon, Eugene, OR; 81100059735, Lui Min Oh, DSO National Laboratories, Singapore; 81100583820, Susan R. Fussell, Carnegie Mellon University, Pittsburgh, PA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124908","The paradox of the assisted user: guidance can be counterproductive","8 ","5","43","758","display-based; information interfaces and presentation; interface design; plan-based; problem solving","10","81100148939, Christof C. van Nimwegen, Utrecht University, Utrecht, The Netherlands; 81311483701, Daniel D. Burgos, Open University of the Netherlands, Heerlen, The Netherlands; 81100577461, Herre H. van Oostendorp, Utrecht University, Utrecht, The Netherlands; 81100228454, Hermina H. J. M. Schijf, Utrecht University, Utrecht, The Netherlands; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124910","Investigating health management practices of individuals with diabetes","32 ","5","107","1,532","elderly; home; monitoring; technology probes","10","81100538787, Lena Mamykina, Siemens Corporate Research Inc.; 81100331104, Elizabeth D. Mynatt, Georgia Institute of Technology; 81406597727, David R. Kaufman, Columbia University; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124911","Tensions in designing capture technologies for an evidence-based care community","20 ","5","45","839","capture and access; evidence-based care; public policy issues; user interfaces","10","81100592620, Gillian R. Hayes, Georgia Institute of Technology, Atlanta, GA; 81100251687, Gregory D. Abowd, Georgia Institute of Technology, Atlanta, GA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124912","Pride and prejudice: learning how chronically ill people think about food","6 ","3","29","594","chronically ill; nutrition; user interfaces","4","81311481394, Katie A. Siek, Indiana University, Bloomington, IN; 81100071662, Kay H. Connelly, Indiana University, Bloomington, IN; 81100173923, Yvonne Rogers, Indiana University, Bloomington, IN; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124914","Insert movie reference here: a system to bridge conversation and item-oriented web sites","12 ","1","23","656","miscellaneous; recommender system","4","81311481007, Sara Drenner, University of Minnesota; 81311483852, Max Harper, University of Minnesota; 81100071523, Dan Frankowski, University of Minnesota; 81100096968, John Riedl, University of Minnesota; 81100276946, Loren Terveen, University of Minnesota; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124915","Motivating participation by displaying the value of contribution","46 ","14","95","1,675","identity; motivation; under-contribution","4","81100280081, Al M. Rashid, University of Minnesota; 81311482267, Kimberly Ling, Carnegie Mellon University, Pittsburgh, PA; 81311485160, Regina D. Tassone, Carnegie Mellon University, Pittsburgh, PA; 81100225915, Paul Resnick, University of Michigan, Ann Arbor, MI; 81328489038, Robert Kraut, Carnegie Mellon University, Pittsburgh, PA; 81100096968, John Riedl, University of Minnesota; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124916","Talk to me: foundations for successful individual-group interactions in online communities","45 ","23","137","1,924","commitment; contribution; language; responsiveness","10","81311482029, Jaime Arguello, Carnegie Mellon University, Pittsburgh, PA; 81100547938, Brian S. Butler, University of Pittsburgh, Pittsburgh, PA; 81311485327, Elisabeth Joyce, Edinboro University, Edinboro, PA; 81328489038, Robert Kraut, Carnegie Mellon University, Pittsburgh, PA; 81311482267, Kimberly S. Ling, Carnegie Mellon University, Pittsburgh, PA; 81100481340, Carolyn Ros&#233;, Carnegie Mellon University, Pittsburgh, PA; 81100219062, Xiaoqing Wang, University of Pittsburgh, Pittsburgh, PA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124917","Routine patterns of internet use & psychological well-being: coping with a residential move","2 ","5","47","1,001","depressive affect; internet use; miscellaneous; stress","10","81100288406, Irina Shklovski, Carnegie Mellon University, Pittsburgh, PA; 81328489038, Robert Kraut, Carnegie Mellon University, Pittsburgh, PA; 81100088002, Jonathon Cummings, Duke University, Durham, NC; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124919","Visualizing email content: portraying relationships from conversational histories","43 ","20","128","1,526","content; history; user interface; visualization","10","81100539968, Fernanda B. Vi&#233;gas, IBM Research, Cambridge, MA; 81100225511, Scott Golder, HP Laboratories, Palo Alto, CA; 81100223099, Judith Donath, MIT Media Lab, Cambridge, MA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124920","Clipping lists and change borders: improving multitasking efficiency with peripheral information design","14 ","3","48","784","abstraction; miscellaneous; peripheral displays","10","81540096556, Tara Matthews, University of California, Berkeley; 81100280834, Mary Czerwinski, Microsoft Research; 81452612822, George Robertson, Microsoft Research; 81100255664, Desney Tan, Microsoft Research; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124921","A fisheye follow-up: further reflections on focus + context","19 ","7","74","1,822","bifocal lens; focus+context; information visualization; view+overview; zui","10","81100649937, George W. Furnas, University of Michigan, Ann Arbor, MI; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124923","Prototyping and sampling experience to evaluate ubiquitous computing privacy in the real world","25 ","10","89","1,626","design tools and techniques; miscellaneous; paratype; social issues; user centered design","10","81100415680, Giovanni Iachello, Georgia Institute of Technology, Atlanta, GA; 81339532748, Khai N. Truong, University of Toronto, Toronto, Canada; 81100251687, Gregory D. Abowd, Georgia Institute of Technology, Atlanta, GA; 81100592620, Gillian R. Hayes, Georgia Institute of Technology, Atlanta, GA; 81100661705, Molly Stevens; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124924","Design and experimental analysis of continuous location tracking techniques for Wizard of Oz testing","4 ","1","23","553","field study; methodology and techniques","4","81350580013, Yang Li, University of Washington, Seattle, WA; 81331507178, Evan Welbourne, University of Washington, Seattle, WA; 81100103519, James A. Landay, University of Washington, Seattle, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124925","Measuring emotional valence during interactive experiences: boys at video game play","19 ","20","181","1,836","affect; games; physiological measurements; user interfaces","4","81100393378, Richard L. Hazlett, Johns Hopkins University School of Medicine, Baltimore, MD; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124926","A continuous and objective evaluation of emotional experience with interactive play environments","57 ","23","189","2,111","emg; evaluation methodology; fuzzy logic; gsr; physiology; user interfaces","10","81100231855, Regan L. Mandryk, Simon Fraser University, Burnaby, Canada; 81350572592, M. Stella Atkins, Simon Fraser University, Burnaby, Canada; 81100519232, Kori M. Inkpen, Dalhousie University; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124928","Using intelligent task routing and contribution review to help communities build artifacts of lasting value","36 ","2","36","798","contribution models; group and organization interfaces; member-maintained; user/machine systems","10","81100288358, Dan Cosley, University of Minnesota, Minnesota, MN; 81100071523, Dan Frankowski, University of Minnesota, Minnesota, MN; 81100276946, Loren Terveen, University of Minnesota, Minnesota, MN; 81100096968, John Riedl, University of Minnesota, Minnesota, MN; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124929","groupTime: preference based group scheduling","6 ","3","46","690","group and organization interfaces; group scheduling; machine learning; supervised learning","10","81309505971, Mike Brzozowski, Stanford University, Stanford, CA; 81311484395, Kendra Carattini, Stanford University, Stanford, CA; 81100364989, Scott R. Klemmer, Stanford University, Stanford, CA; 81311482542, Patrick Mihelich, Stanford University, Stanford, CA; 81100255358, Jiang Hu, Stanford University, Stanford, CA; 81100471019, Andrew Y. Ng, Stanford University, Stanford, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124930","Accounting for taste: using profile similarity to improve recommender systems","11 ","1","71","1,485","decision-making; online advice-seeking; social networking","10","81311480962, Philip Bonhard, University College London, London, United Kingdom; 81418598749, Clare Harries, University College London, London, United Kingdom; 81100383349, John McCarthy, University College London, London, United Kingdom; 81100499004, M. Angela Sasse, University College London, London, United Kingdom; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124932","Improving menu interaction: a comparison of standard, force enhanced and jumping menus","7 ","3","27","1,091","""force fields""; interaction models; menu navigation; prediction models","10","81100415845, David Ahlstroem, Klagenfurt University, Klagenfurt, Austria; 81311484541, Rainer Alexandrowicz, Klagenfurt University, Klagenfurt, Austria; 81100240606, Martin Hitz, Klagenfurt University, Klagenfurt, Austria; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124933","Zone and polygon menus: using relative position to increase the breadth of multi-stroke marking menus","28 ","0","49","889","marking menus; pie menus; user interfaces","10","81328491174, Shengdong Zhao, University of Toronto, Canada; 81100346089, Maneesh Agrawala, University of California at Berkeley, Berkeley, CA; 81100519448, Ken Hinckley, Microsoft Research, Redmond, WA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124934","Measuring the difficulty of steering through corners","17 ","2","29","563","fitts' law; menu navigation; user interfaces","10","81100418874, Robert Pastel, Michigan Technological University, Houghton, MI; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124936","Face-tracking as an augmented input in video games: enhancing presence, role-playing and control","14 ","7","77","1,346","camera-based games; first person shooter; miscellaneous; presence","10","81311481131, Shuo Wang, Microsoft Research Asia, Beijing, P. R. China; 81311482195, Xiaocao Xiong, Tsinghua University, Beijing, P. R. China; 81339537775, Yan Xu, Renmin University, Beijing, P. R. China; 81311482417, Chao Wang, Tsinghua University, Beijing, P. R. China; 81300133901, Weiwei Zhang, Microsoft Research Asia, Beijing, P. R. China; 81536741356, Xiaofeng Dai, Microsoft Research Asia, Beijing, P. R. China; 81311484435, Dongmei Zhang, Microsoft Research Asia, Beijing, P. R. China; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124937","Direct pointer: direct manipulation for large-display interaction using handheld cameras","12 ","1","79","926","interaction; remote pointing; user interfaces","4","81416606428, Hao Jiang, Tsinghua University, Beijing, China; 81100064088, Eyal Ofek, Microsoft Research Asia, Beijing, China; 81100082877, Neema Moraveji, Microsoft Research Asia, Beijing, China; 81100647319, Yuanchun Shi, Tsinghua University, Beijing, China; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124938","Interacting with communication appliances: an evaluation of two computer vision-based selection techniques","4 ","4","29","609","communication appliance; design tools and techniques; eyetoy; home settings; motion sensing; user/machine systems","4","81100298786, Jacob Eisenstein, MIT, Cambridge, MA; 81100236706, Wendy E. Mackay, INRIA Futurs, Orsay, France; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124939","Attention funnel: omnidirectional 3D cursor for mobile augmented reality platforms","12 ","13","74","950","augmented reality; mobile computing","8","81100082338, Frank Biocca, Michigan State University, East Lansing, MI; 81100640678, Arthur Tang, University of Central Florida, Orlando, FL; 81408594090, Charles Owen, Michigan State University, East Lansing, MI; 81342516469, Fan Xiao, Michigan State University, East Lansing, MI; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124941","Feeling what you hear: tactile feedback for navigation of audio graphs","25 ","11","97","1,139","accessibility; blind; guidelines; navigation; user interfaces","10","81100438904, Steven Wall, University of Glasgow, Glasgow, UK; 81100359199, Stephen Brewster, University of Glasgow, Glasgow, UK; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124942","Remote usability evaluations With disabled people","37 ","21","214","2,267","disabled users; usability research; user interfaces","9","81100022960, Helen Petrie, University of York, York, United Kingdom; 81100297138, Fraser Hamilton; 81100193807, Neil King; 81311482268, Pete Pavan; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124943","Desperately seeking simplicity: how young adults with cognitive disabilities and their families adopt assistive technologies","42 ","27","169","1,699","assistive technology; cognitive disabilities; design; family; independence; safety; social issues; user interfaces","10","81100561583, Melissa Dawe, University of Colorado, Boulder, CO; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124945","Can a virtual cat persuade you?: the role of gender and realism in speaker persuasiveness","16 ","5","71","1,211","human-computer interaction; persuasion; virtual humans","10","81100524931, Catherine Zanbaka, University of North Carolina at Charlotte; 81311484667, Paula Goolkasian, University of North Carolina at Charlotte; 81100023789, Larry Hodges, University of North Carolina at Charlotte; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124946","The sensual evaluation instrument: developing an affective evaluation tool","31 ","16","101","1,696","affective interaction; embodiment; user interfaces","10","81100174911, Katherine Isbister, Rensselaer Polytechnic Institute; 81341491415, Kristina H&#246;&#246;k, Rensselaer Polytechnic Institute; 81339527601, Michael Sharp; 81100629235, Jarmo Laaksolahti; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124947","Listening to your inner voices: investigating means for voice notifications","1 ","0","22","340","interruption; user interfaces","4","81311484129, Saurabh Bhatia, Virginia Tech; 81100006181, Scott McCrickard, Virginia Tech; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124948","Adaptive language behavior in HCI: how expectations and beliefs about a system affect users' word choice","12 ","0","41","718","adaptation; hci; language behavior; natural language","4","81546026956, Jamie Pearson, University of Edinburgh, Edinburgh, UK; 81100255358, Jiang Hu, Stanford University, Stanford, CA; 81100343493, Holly P. Branigan, University of Edinburgh, Edinburgh, UK; 81322503875, Martin J. Pickering, University of Edinburgh, Edinburgh, UK; 81100153283, Clifford I. Nass, Stanford University, Stanford, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124950","Collaborative coupling over tabletop displays","51 ","14","132","1,414","collaborative coupling; coordination; mixed focus collaboration","10","81100640680, Anthony Tang, University of British Columbia; 81100424672, Melanie Tory, University of British Columbia; 81100002187, Barry Po, University of British Columbia; 81384597747, Petra Neumann, University of Calgary; 81452616781, Sheelagh Carpendale, University of Calgary; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124951","Comparing remote gesture technologies for supporting collaborative physical tasks","27 ","12","109","1,155","communications applications; group and organization interfaces; mixed ecologies","10","81100166914, David Kirk, University of Nottingham, Nottingham, UK; 81100364378, Danae Stanton Fraser, University of Bath, Bath, UK; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124952","Cooperative gestures: multi-user gestural interactions for co-located groupware","58 ","25","168","2,271","computer-supported cooperative work; gestures; single display groupware","10","81452607037, Meredith Ringel Morris, Stanford University, Stanford, CA; 81311483905, Anqi Huang, Harvard University, Cambridge, MA; 81100130120, Andreas Paepcke, Stanford University, Stanford, CA; 81100454567, Terry Winograd, Stanford University, Stanford, CA; "
"CHI","06","http://dx.doi.org/10.1145/1124772.1124954","Collective creation and sense-making of mobile media","25 ","2","45","1,049","collective use; computer-mediated communication; mobile group media","10","81100551588, Antti Salovaara, Helsinki Institute for Information Technology, Helsinki, Finland; 81100644548, Giulio Jacucci, Helsinki Institute for Information Technology, Helsinki, Finland; 81100333050, Antti Oulasvirta, Helsinki Institute for Information Technology, Helsinki, Finland; 81100607481, Timo Saari, Helsinki Institute for Information Technology, Helsinki, Finland; 81311483126, Pekka Kanerva, Helsinki Institute for Information Technology, Helsinki, Finland; 81100143375, Esko Kurvinen, Helsinki Institute for Information Technology, Helsinki, Finland; 81100121065, Sauli Tiitta, Helsinki Institute for Information Technology, Helsinki, Finland; "
