"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","11","http://dx.doi.org/10.1145/1978942.1978956","Time characteristics of olfaction in a single breath","1 ","4","59","282","design; human factors; olfactory display; performance; user interfaces","10","81472646740, Daisuke Noguchi, Keio University, Kohoku-ku, Yokohama, Kanagawa, Japan; 81472651825, Sayumi Sugimoto, Keio University, Kohoku-ku, Yokohama, Kanagawa, Japan; 81100223984, Yuichi Bannai, Canon Inc., Shimomaruko, Ohta-ku, Tokyo, Japan; 81409593712, Ken-ichi Okada, Keio University, Kohoku-ku, Yokohama, Kanagawa, Japan; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978957","Augmented reality flavors: gustatory display based on edible marker and cross-modal interaction","9 ","13","138","675","artificial, augmented, and virtual realities; cross-modal interaction; edible marker; gustatory display; image displays; performance","10","81331500452, Takuji Narumi, The University of Tokyo and JSPS, Tokyo, Japan; 81447603096, Shinya Nishizaka, The University of Tokyo, Tokyo, Japan; 81466640651, Takashi Kajinami, The University of Tokyo, Tokyo, Japan; 81100172183, Tomohiro Tanikawa, The University of Tokyo, Tokyo, Japan; 81100257385, Michitaka Hirose, The University of Tokyo, Tokyo, Japan; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978958","Biofeedback game design: using direct and indirect physiological control to enhance game interaction","12 ","103","538","1,774","affective computing; biofeedback; design; games; human factors; physiological input","10","81392605076, Lennart Erik Nacke, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81484658362, Michael Kalyn, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81484655906, Calvin Lough, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; 81100231855, Regan Lee Mandryk, University of Saskatchewan, Saskatoon, Saskatchewan, Canada; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978960","Confessions from a grounded theory PhD: experiences and lessons learnt","3 ","22","204","835","constructivist; distributed cognition; human factors; qualitative; user interfaces","10","81324489401, Dominic Furniss, University College London, London, United Kingdom; 81100644401, Ann Blandford, University College London, London, United Kingdom; 81100144726, Paul Curzon, Queen Mary University of London, London, United Kingdom; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978961","Reflexivity in digital anthropology","10 ","20","180","640","design; human factors; measurement; rapport","10","81100618309, Jennifer A. Rode, Drexel University, Philadelphia, Pennsylvania, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978962","Comparing activity theory with distributed cognition for video analysis: beyond ""kicking the tires""","1 ","17","165","603","activity theory; cognitive simulation; distributed cognition; experimentation; measurement; performance; video analysis","10","81311485671, Eric P.S. Baumer, Cornell University, Ithaca, New York, USA; 81100457381, Bill Tomlinson, University of California, Irvine, Irvine, California, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978963","The aligned rank transform for nonparametric factorial analyses using only anova procedures","23 ","16","145","544","analysis of variance; benchmarking; design; experimentation; factorial analysis; measurement; performance","4","81100086173, Jacob O. Wobbrock, University of Washington, Seattle, Washington, USA; 81100170743, Leah Findlater, University of Washington, Seattle, Washington, USA; 81100246470, Darren Gergle, Northwestern University, Chicago, Illinois, USA; 81100005722, James J. Higgins, Kansas State University, Manhattan, Kansas, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978965","Human model evaluation in interactive supervised learning","9 ","13","119","627","algorithms; evaluation; gesture; interactive machine learning; measurement; music; user interfaces","10","81335490245, Rebecca Fiebrink, Princeton University, Princeton, New Jersey, USA; 81100111473, Perry R. Cook, Princeton University, Princeton, New Jersey, USA; 81350599748, Dan Trueman, Princeton University, Princeton, New Jersey, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978966","CueT: human-guided fast and accurate network alarm triage","7 ","6","63","311","design; human factors; learning; medical information systems; triage; visualization","10","81323487634, Saleema Amershi, University of Washington, Seattle, Washington, USA; 81409593205, Bongshin Lee, Microsoft Research, Redmond, Washington, USA; 81100301388, Ashish Kapoor, Microsoft Research, Redmond, Washington, USA; 81100330255, Ratul Mahajan, Microsoft Research, Redmond, Washington, USA; 81467646399, Blaine Christian, Microsoft Corporation, Redmond, Washington, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978967","Apolo: making sense of large network data by combining rich user interaction and machine learning","11 ","25","365","1,173","belief propagation; experimentation; learning; network monitoring; sensemaking","10","81311482767, Duen Horng Chau, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81350583094, Aniket Kittur, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81408598366, Jason I. Hong, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100373169, Christos Faloutsos, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978969","Mid-air pan-and-zoom on wall-sized displays","23 ","29","559","2,510","design; image displays; interaction styles; mid-air interaction techniques; navigation; wall-sized displays","10","81444606807, Mathieu Nancel, Univ. Paris-Sud &#38; CNRS; INRIA, Orsay, France; 81414609681, Julie Wagner, INRIA; Univ. Paris-Sud &#38; CNRS, Orsay, France; 81100222004, Emmanuel Pietriga, INRIA; Univ. Paris-Sud &#38; CNRS, Orsay, France; 81319489300, Olivier Chapuis, Univ. Paris-Sud &#38; CNRS; INRIA, Orsay, France; 81100236706, Wendy Mackay, INRIA; Univ. Paris-Sud &#38; CNRS, Orsay, France; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978970","Gesture select:: acquiring remote targets on large displays without pointing","3 ","14","181","986","design; human factors; input devices and strategies; large display; remote targets","10","81381597937, Andrew Bragdon, Brown University, Providence, Rhode Island, USA; 81470649794, Hsu-Sheng Ko, Brown University, Providence, Rhode Island, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978971","User-defined motion gestures for mobile interaction","26 ","55","498","1,693","design; input devices and strategies; measurement; motion gestures; sensors","10","81341495915, Jaime Ruiz, University of Waterloo, Waterloo, Ontario, Canada; 81350580013, Yang Li, Google Research, Mountain View, California, USA; 81315489747, Edward Lank, University of Waterloo, Waterloo, Ontario, Canada; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978972","Gesture avatar: a technique for operating mobile user interfaces using gestures","5 ","24","347","1,508","design; gestures; input devices and strategies; measurement; portable devices; touchscreens","10","81351594340, Hao L&#252;, University of Washington, Seattle, Washington, USA; 81350580013, Yang Li, Google Research, Mountain View, California, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978974","Speak little and well: recommending conversations in online social streams","12 ","18","255","1,113","conversation; human factors; recommender system; user preference; world wide web","10","81338487940, Jilin Chen, University of Minnesota, Minneapolis, USA; 81416597973, Rowan Nairn, Palo Alto Research Center (PARC), Palo Alto, USA; 81100330316, Ed Chi, Palo Alto Research Center (PARC), Palo Alto, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978975","Twitinfo: aggregating and visualizing microblogs for event exploration","42 ","45","608","1,878","data mining; experimentation; performance; web-based interaction","10","81342503657, Adam Marcus, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; 81405591691, Michael S. Bernstein, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; 81484659028, Osama Badar, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; 81100337812, David R. Karger, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; 81100092270, Samuel Madden, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; 81100162232, Robert C. Miller, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978976","Tweets from Justin Bieber's heart: the dynamics of the location field in user profiles","35 ","52","533","1,428","design; human factors; location prediction; measurement; privacy; twitter; world wide web","10","81350577456, Brent Hecht, Northwestern University, Evanston, Illinois, USA; 81100648675, Lichan Hong, Palo Alto Research Center (PARC), Palo Alto, California, USA; 81100623883, Bongwon Suh, Palo Alto Research Center (PARC), Palo Alto, California, USA; 81100330316, Ed H. Chi, Palo Alto Research Center (PARC), Palo Alto, California, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978977","An open, social microcalender for the enterprise: timely?","6 ","6","276","859","design; gcs; measurement; social software; web-based interaction","10","81100543332, Werner Geyer, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; 81340488769, Casey Dugan, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; 81100297942, Beth Brownholtz, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; 81456633890, Mikhil Masli, University of Minnesota, Minneapolis, Minnesota, USA; 81100489494, Elizabeth Daly, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; 81100086599, David R. Millen, IBM T.J. Watson Research Center, Cambridge, Massachusetts, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978979","Pleasure is your birthright: digitally enabled designer sex toys as a case of third-wave HCI","13 ","35","299","1,265","activism; design; health; human sexuality; user interfaces","10","81100057577, Jeffrey Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA; 81100057558, Shaowen Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978980","Designing a phone broadcasting system for urban sex workers in India","6 ","6","84","467","hci4d; india; urban sex workers","10","81350582954, Nithya Sambasivan, University of California, Irvine, Irvine, California, USA; 81484643684, Julie Weber, Microsoft Research India, Bangalore, India; 81100506242, Edward Cutrell, Microsoft Research India, Bangalore, India; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978981","Bodily orientations around mobiles: lessons learnt in vanuatu","3 ","8","59","399","embodiment; experience","10","81388596914, Pedro Ferreira, Stockholm University, Stockholm, Sweden; 81341491415, Kristina H&#246;&#246;k, Stockholm University, Stockholm, Sweden; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978983","We want more: human-computer collaboration in mobile social video remixing of music concerts","7 ","12","91","433","automation; mobile; social","10","81447603563, Sami Vihavainen, Helsinki Institute for Information Technology &#38; Aalto University, Espoo, Finland; 81320492694, Sujeet Mate, Nokia Research Center, Tampere, Finland; 81484657253, Lassi Sepp&#228;l&#228;, Helsinki Institute for Information Technology &#38; Aalto University, Espoo, Finland; 81484658262, Francesco Cricri, Tampere University of Technology, Tampere, Finland; 81100029328, Igor D.D. Curcio, Nokia Research Center, Tampere, Finland; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978984","Knowing funny: genre perception and categorization in social video sharing","3 ","22","102","382","categorization; genre; naive bayes; survey; youtube","10","81317490074, Jude Yew, University of Michigan, Ann Arbor, Michigan, USA; 81100288295, David A. Shamma, Yahoo! Research, Santa Clara, California, USA; 81100143170, Elizabeth F. Churchill, Yahoo! Research, Santa Clara, California, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978985","Real-time nonverbal opinion sharing through mobile phones during sports events","5 ","9","137","575","mobile phone; social tv","4","81442606311, Alireza Sahami Shirazi, University Duisburg-Essen &#38; University of Stuttgart, Essen, Germany; 81314494694, Michael Rohs, Ludwig-Maximilians-Universit&#228;t &#38; Technische Universit&#228;t Berlin, Stuttgart-Munich, Germany; 81375613389, Robert Schleicher, Technische Universit&#228;t Berlin, Berlin, Germany; 81416602445, Sven Kratz, Ludwig-Maximilians-Universit&#228;t &#38; Technische Universit&#228;t Berlin, Munich, Germany; 81484646356, Alexander M&#252;ller, University of Duisburg Essen, Essen, Germany; 81100588072, Albrecht Schmidt, University of Duisburg Essen &#38; University of Stuttgart, Essen &#38; Stuttgart, Germany; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978986","Are we in sync?: synchronization requirements for watching online video together.","7 ","4","75","385","entertainment; social tv","4","81311483568, David Geerts, K.U. Leuven IBBT, Leuven, Belgium; 81350595399, Ishan Vaishnavi, CWI, Amsterdam, Netherlands; 81484656309, Rufael Mekuria, TNO, Delft, Netherlands; 81472653980, Oskar van Deventer, TNO, Delft, Netherlands; 81318497573, Pablo Cesar, CWI, Amsterdam, Netherlands; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978988","Designing for peer involvement in weight management","10 ","17","121","585","behavioral change; health; physical activity; social networks; weight","10","81338490077, Julie Maitland, National Research Council of Canada, Fredericton, New Brunswick, Canada; 81100086432, Matthew Chalmers, University of Glasgow, Glasgow, United Kingdom; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978989","Mining behavioral economics to design persuasive technology for healthy choices","5 ","20","186","724","asymmetric dominance; choice; health technology; persuasive technology; snacking","10","81414592368, Min Kyung Lee, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100476487, Sara Kiesler, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100492013, Jodi Forlizzi, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978990","Means based adaptive persuasive systems","4 ","7","68","364","adaptive systems; online commerce; recommender systems","10","81435598360, Maurits Kaptein, Eindhoven Universtiy Of Technology / Philips Research., Eindhoven, Netherlands; 81484658454, Steven Duplinsky, Accenture Technology, San Francisco, USA; 81350577812, Panos Markopoulos, Eindhoven University of Technology, Eindhoven, Netherlands; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978991","Side effects and ""gateway"" tools: advocating a broader look at evaluating persuasive systems","3 ","3","61","338","e-health interventions; wii fit","4","81498660556, Victoria Schwanda, Cornell University, Ithaca, New York, USA; 81484658722, Steven Ibara, Cornell University, Ithaca, New York, USA; 81460651019, Lindsay Reynolds, Cornell University, Ithaca, New York, USA; 81100288358, Dan Cosley, Cornell University, Ithaca, New York, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978992","I will do it, but i don't like it: user reactions to preference-inconsistent recommendations","4 ","6","63","402","confirmation bias; recommendations","4","81484652354, Christina Schwind; 81435608106, J&#252;rgen Buder; 81100347656, Friedrich W. Hesse; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978994","Embodiment in brain-computer interaction","3 ","14","110","642","brain-computer interaction; gaming","10","81452615958, Kenton O'Hara, Microsoft Research, Cambridge, United Kingdom; 81100309669, Abigail Sellen, Microsoft Research, Cambridge, United Kingdom; 81452613064, Richard Harper, Microsoft Research, Cambridge, United Kingdom; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978995","Now where was I?: physiologically-triggered bookmarking","2 ","3","65","347","galvanic skin response; interruption; physiological signals","10","81484640620, Matthew K.X.J. Pan, The University of British Columbia, Vancouver, British Columbia, Canada; 81484650897, Jih-Shiang Chang, The University of British Columbia, Vancouver, British Columbia, Canada; 81484658877, Gokhan H. Himmetoglu, The University of British Columbia, Vancouver, British Columbia, Canada; 81484651538, AJung Moon, The University of British Columbia, Vancouver, British Columbia, Canada; 81435611809, Thomas W. Hazelton, The University of British Columbia, Vancouver, British Columbia, Canada; 81100608981, Karon E. MacLean, The University of British Columbia, Vancouver, British Columbia, Canada; 81100651063, Elizabeth A. Croft, The University of British Columbia, Vancouver, British Columbia, Canada; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978996","This is your brain on interfaces: enhancing usability testing with functional near-infrared spectroscopy","4 ","14","98","475","brain; functional near infrared spectroscopy; workload","10","81324490057, Leanne M. Hirshfield, Hamilton College, Clinton, New York, USA; 81442615820, Rebecca Gulotta, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100259122, Stuart Hirshfield, Hamilton College, Clinton, New York, USA; 81484657530, Sam Hincks, Hamilton College, Clinton, New York, USA; 81332524911, Matthew Russell, Hamilton College, Clinton, New York, USA; 81484642989, Rachel Ward, Hamilton College, Clinton, New York, USA; 81484645418, Tom Williams, Hamilton College, Clinton, New York, USA; 81100438120, Robert Jacob, Tufts University, Medford, Massachusetts, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978997","Sensing cognitive multitasking for a brain-based adaptive user interface","4 ","19","141","630","brain computer interface; human-robot interaction; multitasking","10","81324494052, Erin Treacy Solovey, Tufts University, Medford, Massachusetts, USA; 81461660821, Francine Lalooses, Tufts University, Medford, Massachusetts, USA; 81442615150, Krysta Chauncey, Tufts University, Medford, Massachusetts, USA; 81461648509, Douglas Weaver, Tufts University, Medford, Massachusetts, USA; 81484658536, Margarita Parasi, Tufts University, Medford, Massachusetts, USA; 81100029514, Matthias Scheutz, Tufts University, Medford, Massachusetts, USA; 81416607862, Angelo Sassaroli, Tufts University, Medford, Massachusetts, USA; 81416600157, Sergio Fantini, Tufts University, Medford, Massachusetts, USA; 81100573922, Paul Schermerhorn, Indiana University, Bloomington, Indiana, USA; 81324489772, Audrey Girouard, Queen's University, Kingston, Ontario, Canada; 81100438120, Robert J.K. Jacob, Tufts University, Medford, Massachusetts, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1978999","RemoteTouch: touch-screen-like interaction in the tv viewing environment","8 ","19","222","1,277","hover-tracking touchpad; tv remote control","10","81538513756, Sangwon Choi, KAIST, Daejeon, South Korea; 81484643599, Jaehyun Han, KAIST, Daejeon, South Korea; 81100384871, Geehyuk Lee, KAIST, Daejeon, South Korea; 81484644413, Narae Lee, KAIST, Daejeon, South Korea; 81100384795, Woohun Lee, KAIST, Daejeon, South Korea; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979000","Experimental analysis of touch-screen gesture designs in mobile environments","21 ","108","472","1,524","evaluation; mobile phones; touch","10","81381597937, Andrew Bragdon, Brown University, Providence, Rhode Island, USA; 81484654654, Eugene Nelson, Brown University, Providence, Rhode Island, USA; 81350580013, Yang Li, Google Research, Mountain View, California, USA; 81100519448, Ken Hinckley, Microsoft Research, Redmond, Washington, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979001","Usable gestures for blind people: understanding preference and performance","32 ","55","415","1,462","accessibility; gesture recognition; touch screens","10","81329489903, Shaun K. Kane, University of Washington, Seattle, Washington, USA; 81100086173, Jacob O. Wobbrock, University of Washington, Seattle, Washington, USA; 81100297556, Richard E. Ladner, University of Washington, Seattle, Washington, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979003","Fit4life: the design of a persuasive technology promoting healthy behavior and ideal weight","19 ","51","396","1,064","critical design; social implications","10","81421601349, Stephen Purpura, Cornell University, Ithaca, New York, USA; 81498660556, Victoria Schwanda, Cornell University, Ithaca, New York, USA; 81484640458, Kaiton Williams, Cornell University, Ithaca, New York, USA; 81484641269, William Stubler, Cornell University, Ithaca, New York, USA; 81100397464, Phoebe Sengers, Cornell University, Ithaca, New York, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979004","Many bills: engaging citizens through visualizations of congressional legislation","0 ","14","103","573","government; information visualization; text classification","10","81460641673, Yannick Assogba, IBM, Cambridge, Massachusetts, USA; 81460656364, Irene Ros, IBM, Cambridge, Massachusetts, USA; 81100057928, Joan DiMicco, IBM, Cambridge, Massachusetts, USA; 81339516414, Matt McKeon, Google, Cambridge, Massachusetts, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979005","HCI for peace: a call for constructive action","5 ","10","92","357","causes of conflict; empathy; research agenda; technology","10","81100553487, Juan Pablo Hourcade, University of Iowa, Iowa City, Iowa, USA; 81464676850, Natasha E. Bullock-Rest, University of Iowa, Iowa City, Iowa, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979006","Evaluating a pattern-based visual support approach for humanitarian landmine clearance","2 ","4","45","219","decision support; humanitarian landmine clearance","10","81470652364, Lahiru G. Jayatilaka, Harvard University, Cambridge, Massachusetts, USA; 81453652220, Luca F. Bertuccelli, Massachusetts Institute of Technology, Cambridge, Massachusetts, USA; 81470654289, James Staszewski, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100593751, Krzysztof Z. Gajos, Harvard University, Cambridge, Massachusetts, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979008","Hang on a sec!: effects of proactive mediation of phone conversations while driving","4 ","10","101","435","attention; context-sensitive systems","10","81343495796, Shamsi T. Iqbal, Microsoft Research, Redmond, Washington, USA; 81100323543, Eric Horvitz, Microsoft Research, Redmond, Washington, USA; 81100098724, Yun-Cheng Ju, Microsoft Research, Redmond, Washington, USA; 81484651416, Ella Mathews, California Institute of Technology, Pasadena, California, USA; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979009","Fast or safe?: how performance objectives determine modality output choices while interacting on the move","4 ","60","163","483","audio interface; multitasking; strategy selection","10","81328487836, Duncan P. Brumby, University College London, London, United Kingdom; 81482653827, Samantha C.E. Davies, University College London, London, United Kingdom; 81100599716, Christian P. Janssen, University College London, London, United Kingdom; 81484645849, Justin J. Grace, University College London, London, United Kingdom; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979010","Gestural interaction on the steering wheel: reducing the visual demand","13 ","10","256","773","automotive user interfaces; gestural input; user-defined gestures","10","81324489053, Tanja D&#246;ring, University of Duisburg-Essen, Essen, Germany; 81328488995, Dagmar Kern, University of Duisburg-Essen, Essen, Germany; 81100280485, Paul Marshall, University of Warwick, Coventry, United Kingdom; 81460648607, Max Pfeiffer, University of Duisburg-Essen, Essen, Germany; 81341496434, Johannes Sch&#246;ning, German Research Center for Artificial Intelligence Saarbr&#252;cken, Saarbr&#252;cken, Germany; 81100633460, Volker Gruhn, University of Duisburg-Essen, Essen, Germany; 81100588072, Albrecht Schmidt, University of Duisburg-Essen, Essen and University of Stuttgart, Stuttgart, Germany; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979011","Usability of car dashboard displays for elder drivers","3 ","13","144","636","automotive ui; dashboard display; eye tracking; senior drivers","10","81452593686, SeungJun Kim, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100327371, Anind K. Dey, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81452600527, Joonhwan Lee, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81100492013, Jodi Forlizzi; "
"CHI","11","http://dx.doi.org/10.1145/1978942.1979013","Synchronous interaction among hundreds: an evaluation of a conference in an avatar-based virtual environment","2 ","6","157","785","cmc; cve; spatialized audio; virtual conference","10","81100235869, Thomas Erickson, IBM T.J. Watson Research Center, Hawthorne, New York, USA; 81100499118, N. Sadat Shami, IBM T.J. Watson Research Center, Hawthorne, New York, USA; 81100457150, Wendy A. Kellogg, IBM T.J. Watson Research Center, Hawthorne, New York, USA; 81367591356, David W. Levine, IBM T.J. Watson Research Center, Hawthorne, New York, USA; "
