"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","13","http://dx.doi.org/10.1145/2470654.2470771","A longitudinal study of follow predictors on twitter","1 ","30","194","194","computer-mediated communication; social media","10","81557261156, C.J. Hutto, Georgia Institute of Technology, Atlanta, Georgia, USA; 81309483660, Sarita Yardi, University of Michigan, Ann Arbor, Michigan, USA; 81336489255, Eric Gilbert, Georgia Institute of Technology, Atlanta, Georgia, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2470773","High-precision pointing on large wall displays using small handheld devices","0 ","57","372","372","handheld devices; user interfaces","10","81444606807, Mathieu Nancel, Univ Paris-Sud &#38; INRIA, Orsay, France; 81319489300, Olivier Chapuis, Univ Paris-Sud &#38; INRIA, Orsay, France; 81100222004, Emmanuel Pietriga, INRIA, Orsay, France &#38; INRIA Chile, Orsay, France; 81311481651, Xing-Dong Yang, University of Alberta, Edmonton, Canada; 81100459517, Pourang P. Irani, University of Manitoba, Winnipeg, Canada; 81100644686, Michel Beaudouin-Lafon, Univ Paris-Sud &#38; INRIA, Orsay, France; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2470774","StrikeAPose: revealing mid-air gestures on public displays","1 ","50","323","323","field study; miscellaneous; revelation","10","81488640442, Robert Walter, Telekom Innovation Laboratories, TU Berlin, Berlin, Germany; 81309498332, Gilles Bailly, Telekom Innovation Laboratories, TU Berlin, Berlin, Germany; 81436600078, J&#246;rg M&#252;ller, Telekom Innovation Laboratories &#38; University of the Arts, Berlin, Germany; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2470775","SideWays: a gaze interface for spontaneous interaction with situated displays","2 ","52","292","292","calibration-free; eye-based interaction; spontaneous interaction","10","81488650749, Yanxia Zhang, Lancaster University, Lancaster, United Kingdom; 81372593219, Andreas Bulling, Max Planck Institute for Informatics, Saarbr&#252;cken, Germany; 81452616827, Hans Gellersen, Lancaster University, Lancaster, United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466112","IllumiRoom: peripheral projected illusions for interactive experiences","2 ","98","770","770","apparent motion; gaming; multimedia information systems; spatial augmented reality","10","81558345856, Brett R. Jones, Microsoft Research &#38; University of Illinois at Urbana-Champaign, Urbana, Illinois, USA; 81100182346, Hrvoje Benko, Microsoft Research, Redmond, Washington, USA; 81100064088, Eyal Ofek, Microsoft Research, Redmond, Washington, USA; 81350567780, Andrew D. Wilson, Microsoft Research, Redmond, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466113","WorldKit: rapid and easy creation of ad-hoc interactive applications on everyday surfaces","1 ","55","536","536","augmented reality; interactive spaces; sensors; surface computing; ubiquitous computing","10","81548910156, Robert Xiao, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81350573130, Chris Harrison, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81328488846, Scott E. Hudson, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466114","Understanding palm-based imaginary interfaces: the role of visual and tactile cues when browsing","0 ","24","266","266","imaginary interfaces; non-visual; visual feedback, tactile feedback","10","81350569912, Sean G. Gustafson, Hasso Plattner Institute, Potsdam, Germany; 81421597882, Bernhard Rabe, Hasso Plattner Institute, Potsdam, Germany; 81548004881, Patrick M. Baudisch, Hasso Plattner Institute, Potsdam, Germany; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466115","Ad-binning: leveraging around device space for storing, browsing and retrieving mobile device content","2 ","38","234","234","around-device interaction; off-screen discretization; visual analytics","10","81484647407, Khalad Hasan, University of Manitoba, Winnipeg, Manitoba, Canada; 81100415845, David Ahlstr&#246;m, Alpen-Adria-Universit&#228;t Klagenfurt, Klagenfurt, Austria; 81100459517, Pourang Irani, University of Manitoba, Winnipeg, Manitoba, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466117","Designing web-connected physical artefacts for the 'aesthetic' of the home","0 ","23","162","162","domestic; search; user interfaces","10","81436592252, Salu Ylirisku, Aalto University, Helsinki, Finland; 81100028041, Si&#226;n Lindley, Microsoft Research, Cambridge, United Kingdom; 81548020684, Giulio Jacucci, University of Helsinki, Helsinki, Finland; 81100462110, Richard Banks, Microsoft Research, Cambridge, United Kingdom; 81460653697, Craig Stewart, University of Dundee, Dundee, United Kingdom; 81100309669, Abigail Sellen, Microsoft Research, Cambridge, United Kingdom; 81452613064, Richard Harper, Microsoft Research, Cambridge, United Kingdom; 81100150736, Tim Regan, Microsoft Research, Cambridge, United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466118","On the relation of ordinary gestures to TV screens: general lessons for the design of collaborative interactive techniques","1 ","28","182","182","ethnomethodology; gesture tracking adaptation; group watching; interactive television; overlaps","12","81100316356, Oskar Juhlin, Mobile Life @ Stockholm University, Kista, Sweden; 81557016956, Elin &#214;nnevall, Mobile Life @ Stockholm University, Kista, Sweden; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466119","From codes to patterns: designing interactive decoration for tableware","0 ","24","280","280","barcodes; food; patterns; recognition; vision","10","81502811825, Rupert Meese, The University of Nottingham, Nottingham, UK; 81557941656, Shakir Ali, The University of Nottingham, Nottingham, UK; 81558328156, Emily-Clare Thorne, The University of Nottingham, Nottingham, UK; 81100619971, Steve D. Benford, The University of Nottingham, Nottingham, UK; 81556182556, Anthony Quinn, The University of Nottingham, Nottingham, UK; 81548028196, Richard Mortier, The University of Nottingham, Nottingham, UK; 81100296314, Boriana N. Koleva, Brunel University, London, London, UK; 81100377785, Tony Pridmore; 81100288230, Sharon L. Baurley; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466120","Pass the iPad: collaborative creating and sharing in family groups","0 ","37","254","254","collaboration; families; miscellaneous; shareable interfaces","10","81416600158, Nicola Yuill, University of Sussex, Brighton, UK; 81100173923, Yvonne Rogers, University College London, London, UK; 81339524448, Jochen Rick, Saarland University, Saarbr&#252;cken, Germany; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466122","Revisiting social practices surrounding music","0 ","23","194","194","design; household; user interfaces","10","81309491918, Tuck W. Leong, Newcastle University, Newcastle upon Tyne, United Kingdom &#38; University of Technology, Sydney, Australia; 81332536218, Peter C. Wright, Newcastle University, Newcastle upon Tyne, United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466123","Write here, write now!: an experimental study of group maintenance in collaborative writing","0 ","22","181","181","awareness; group and organization interfaces","10","81100651315, Jeremy Birnholtz, Northwestern University, Evanston, Illinois, USA; 81553767256, Stephanie Steinhardt, Cornell University, Ithaca, New York, USA; 81350585726, Antonella Pavese, Google, Inc., New York, New York, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466124","Machinima production tools: a vernacular history of a creative medium","1 ","13","161","161","creativity; machinima; miscellaneous","10","81484646796, Shad Gross, Indiana University Bloomington, Bloomington, Indiana, USA; 81502722044, Tyler Pace, Indiana University Bloomington, Bloomington, Indiana, USA; 81100057577, Jeffrey Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA; 81100057558, Shaowen Bardzell, Indiana University Bloomington, Bloomington, Indiana, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466125","Front-camera video recordings as emotion responses to mobile photos shared within close-knit groups","0 ","17","163","163","close-knit group; emotion response; group and organization interfaces; social camera","10","81558276556, Yanqing Cui, Nokia Research Center, Espoo, Finland; 81558004756, Jari Kangas, Nokia Research Center, Espoo, Finland; 81314494032, Jukka Holm, Nokia Research Center, Espoo, Finland; 81467662846, Guido Grassel, Nokia Research Center, Espoo, Finland; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466127","Building open bridges: collaborative remixing and reuse of open educational resources across organisations","0 ","12","116","116","collaboration; miscellaneous; open","10","81311486358, Tim Coughlan, The University of Nottingham, Nottingham, Nottinghamshire, UK; 81557019056, Rebecca Pitt, The Open University, Milton Keynes, UK; 81100214528, Patrick McAndrew, The Open University, Milton Keynes, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466128","ARTFul: adaptive review technology for flipped learning","0 ","44","294","294","adaptive content review; brain-computer interfaces; flipped learning; learning; user interfaces","10","81488672477, Daniel Szafir, University of Wisconsin, Madison, Madison, Wisconsin, USA; 81548026970, Bilge Mutlu, University of Wisconsin, Madison, Madison, Wisconsin, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466129","Challenges and opportunities for technology in foreign language classrooms","0 ","38","175","175","artifact; communication; foreign; language-learning; students","10","81549546256, Katie Kuksenok, University of Washington, Seattle, Washington, USA; 81548896556, Michael Brooks, University of Washington, Seattle, Washington, USA; 81558145756, Qian Wang, University of Washington, Seattle, Washington, USA; 81320491691, Charlotte P. Lee, University of Washington, Seattle, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466130","Tables in the wild: lessons learned from a large-scale multi-tabletop deployment","3 ","35","154","154","classroom orchestration; group and organization interfaces","10","81479662079, Ahmed Kharrufa, Newcastle University, Newcastle Upon Tyne, UK; 81448600301, Madeline Balaam, Newcastle University, Newcastle Upon Tyne, UK; 81557460756, Phil Heslop, Newcastle University, Newcastle Upon Tyne, UK; 81479662150, David Leat, Newcastle University, Newcastle Upon Tyne, UK; 81557260156, Paul Dolan, Northumbria University, Newcastle upon Tyne, UK; 81100295667, Patrick Olivier, Newcastle University, Newcastle upon Tyne, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466132","iPhone in vivo: video analysis of mobile device use","0 ","37","296","296","ethnography; mobility; video methods","10","81549097456, Barry Brown, Mobile Life @ Stockholm University, Kista, Sweden; 81556738156, Moira McGregor, City University, London, London, UK; 81311481302, Eric Laurier, University of Edinburgh, Edinburgh, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466133","AnyType: provoking reflection and exploration with aesthetic interaction","0 ","27","232","232","aesthetic interaction; mobile technology; typography","10","81557677456, Laura Devendorf, University of California, Berkeley, Berkeley, California, USA; 81100335135, Kimiko Ryokai, University of California, Berkeley, Berkeley, California, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466134","Stories of the Smartphone in everyday discourse: conflict, tension &#38; instability","0 ","61","261","261","cultural discourse; smartphones","10","81328488651, Ellie Harmon, University of California, Irvine, Irvine, CA, USA; 81467671821, Melissa Mazmanian, University of California, Irvine, Irvine, California, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466135","Emotions, experiences and usability in real-life mobile phone use","0 ","51","405","405","day reconstruction method; memories; mobile phone; user experience; word of mouth","10","81344493504, Sari Kujala, Aalto University, Helsinki, Finland; 81556428956, Talya Miron-Shatz; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466137","Echoes from the past: how technology mediated reflection improves well-being","1 ","31","210","210","memory; recording; technology mediated reflection","10","81100495075, Ellen Isaacs, Palo Alto Research Center, Palo Alto, California, USA; 81558085656, Artie Konrad, University of California, Santa Cruz, Santa Cruz, California, Santa Cruz; 81100444640, Alan Walendowski, University of California, Santa Cruz, Santa Cruz, California, USA; 81556859056, Thomas Lennig, University of California, Santa Cruz, Santa Cruz, California, USA; 81557619856, Victoria Hollis, University of California, Santa Cruz, Santa Cruz, California, USA; 81100318557, Steve Whittaker; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466138","The dynamics of younger and older adult's paired behavior when playing an interactive silhouette game","0 ","19","152","152","cooperation; intergenerational relations; silhouette interaction","10","81335496826, Mark Rice, Institute for Infocomm Research, Singapore, Singapore; 81557983556, Wah Pheow Tan, Temasek Polytechnic, Singapore, Singapore; 81502745697, Jeremy Ong, Institute for Infocomm Research &#38; Temasek Polytechnic, Singapore, Singapore; 81502767994, Lih Jie Yau, Institute for Infocomm Research &#38; Temasek Polytechnic, Singapore, Singapore; 81557028356, Marcus Wan, Institute for Infocomm Research, Singapore, Singapore; 81452618616, Jamie Ng, Institute for Infocomm Research, Singapore, Singapore; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466139","Multiple notification modalities and older users","0 ","11","183","183","multimodal; older users; user interfaces","4","81488669794, David Warnock, University of Glasgow, Glasgow, UK; 81350585418, Marilyn McGee-Lennon, University of Glasgow, Glasgow, UK; 81100359199, Stephen Brewster, University of Glasgow, Glasgow, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466140","The power of mobile notifications to increase wellbeing logging behavior","1 ","35","260","260","behavior change; miscellaneous; notifications; wellbeing","4","81311482466, Frank Bentley, Motorola Mobility, Libertyville, Illinois, USA; 81100058912, Konrad Tollmar, Royal Institute of Technology, Kista, Sweden; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466142","Memorability of pre-designed and user-defined gesture sets","2 ","33","299","299","gesture memorability; user interfaces","10","81100377766, Miguel A. Nacenta, University of St Andrews, St Andrews, Fife, UK; 81557312656, Yemliha Kamber, University of St Andrews, St Andrews, Fife, UK; 81558452156, Yizhou Qiang, University of St Andrews, St Andrews, Fife, UK; 81482652478, Per Ola Kristensson, University of St Andrews, St Andrews, Fife, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466143","Learning and performance with gesture guides","1 ","21","226","226","evaluation; guides; user interfaces","10","81456623584, Fraser Anderson, University of Alberta, Edmonton, Alberta, Canada; 81100234409, Walter F. Bischof, University of Alberta, Edmonton, Alberta, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466144","Your left hand can do it too!: investigating intermanual, symmetric gesture transfer on touchscreens","0 ","18","196","196","gesture transfer; intermanual transfer; skill acquisition; touchscreen","10","81435602390, Michelle Annett, University of Alberta, Edmonton, Alberta, Canada; 81100234409, Walter F. Bischof, University of Alberta, Edmonton, Alberta, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466145","The challenges and potential of end-user gesture customization","1 ","37","271","271","customization; miscellaneous; touchscreen","10","81558395756, Uran Oh, University of Maryland, College Park, Maryland, USA; 81100170743, Leah Findlater, University of Maryland, College Park, Maryland, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466147","NoteVideo: facilitating navigation of blackboard-style lecture videos","1 ","30","190","190","blackboard-style videos; notevideo; online streaming; video navigation","10","81502805566, Toni-Jan Keith Palma Monserrat, National University of Singapore, Singapore, Singapore; 81416592901, Shengdong Zhao, National University of Singapore, Singapore, Singapore; 81100073786, Kevin McGee, National University of Singapore, Singapore, Singapore; 81550925956, Anshul Vikram Pandey, National University of Singapore, Singapore, Singapore; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466148","Direct space-time trajectory control for visual media editing","0 ","22","226","226","bimodal; pen-based interface; sketching; video navigation","10","81435594884, Stephanie Santosa, University of Toronto, Toronto, Ontario, Canada; 81325488036, Fanny Chevalier, University of Toronto, Toronto, Ontario, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, Ontario, Canada; 81335497253, Karan Singh, University of Toronto, Toronto, Ontario, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466149","Swifter: improved online video scrubbing","1 ","22","193","193","online streaming; video","10","81502690985, Justin Matejka; 81502653209, Tovi Grossman; 81502661254, George Fitzmaurice; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466150","Direct manipulation video navigation in 3D","0 ","38","204","204","3d visualization; user interfaces","4","81502644262, Cuong Nguyen, Portland State University, Portland, Oregon, USA; 81543157256, Yuzhen Niu, Fuzhou University, Fujian, China &#38; Portland State University, Portland, Oregon, USA; 81310489042, Feng Liu, Portland State University, Portland, Oregon, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466152","At home with agents: exploring attitudes towards future smart energy infrastructures","1 ","51","360","360","agent-based systems; focus groups; participatory design; smart grid","10","81100347821, Tom A. Rodden, The University of Nottingham, Nottingham, UK; 81416603014, Joel E. Fischer, The University of Nottingham, Nottingham, UK; 81418594586, Nadia Pantidi, The University of Nottingham, Nottingham, UK; 81384594058, Khaled Bachour, The University of Nottingham, Nottingham, UK; 81557739156, Stuart Moran, The University of Nottingham, Nottingham, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466153","Everyday activities and energy consumption: how families understand the relationship","0 ","28","164","164","calendars; families","10","81100495977, Carman Neustaedter, Simon Fraser University, Surrey, British Columbia, Canada; 81100230578, Lyn Bartram, Simon Fraser University, Surrey, British Columbia, Canada; 81556990656, Aaron Mah, Simon Fraser University, Surrey, British Columbia, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466154","Cultivating energy literacy: results from a longitudinal living lab study of a home energy management system","2 ","29","172","172","energy literacy; hems","10","81385600837, Tobias Schwartz, Fraunhofer Institute for Applied Information Technology, Sankt Augustin, Germany; 81363603319, Sebastian Denef, Fraunhofer Institute for Applied Information Technology, Sankt Augustin, Germany; 81100661746, Gunnar Stevens, University of Siegen, Siegen, Germany; 81363601116, Leonardo Ramirez, Fraunhofer Institute for Applied Information Technology, Sankt Augustin, Germany; 81100659507, Volker Wulf, Fraunhofer FIT &#38; University of Siegen, Siegen, Germany; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466155","The dubuque electricity portal: evaluation of a city-scale residential electricity consumption feedback system","3 ","44","229","229","behavior change; ecf; smart meters; sustainability","10","81557695056, Thomas Erickson, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81381602704, Ming Li, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81550661056, Younghun Kim, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81556416956, Ajay Deshpande, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81100188072, Sambit Sahu, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81452598656, Tian Chao, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81485647697, Piyawadee Sukaviriya, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; 81100323855, Milind Naphade, IBM T.J. Watson Research Center, Yorktown Heights, New York, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466157","PointAssist: assisting individuals with motor impairments","0 ","26","134","134","human-computer interaction; older adults; sub-movements","10","81484657381, Guarionex Salivia, Minnesota State University, Mankato, Minnesota, USA; 81100553487, Juan Pablo Hourcade, University of Iowa, Iowa City, Iowa, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466158","Analyzing user-generated youtube videos to understand touchscreen use by people with motor impairments","3 ","41","338","338","assistive technology; iphone; motor impairments; social issues; youtube","10","81100196272, Lisa Anthony, University of Maryland, Baltimore County, Baltimore, Maryland, USA; 81557631856, YooJin Kim, University of Maryland, College Park, Maryland, USA; 81100170743, Leah Findlater, University of Maryland, College Park, Maryland, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466159","Exploring &#38; designing tools to enhance falls rehabilitation in the home","0 ","18","177","177","falls; rehabilitation; user interfaces; visualization","10","81479664548, Stephen Uzor, Glasgow Caledonian University, Glasgow, UK; 81100474822, Lynne Baillie, Glasgow Caledonian University, Glasgow, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466160","Stroke rehabilitation with a sensing surface","0 ","23","289","289","gesture recognition; miscellaneous; stroke","4","81557742856, Cati Boulanger, Microsoft Applied Sciences Group, Redmond, Washington, USA; 81490674997, Adam Boulanger, Microsoft Applied Sciences Group, Redmond, Washington, USA; 81558390756, Lilian de Greef, Harvey Mudd College, Claremont, California, USA; 81486654806, Andy Kearney, Harvey Mudd College, Claremont, California, USA; 81557410456, Kiley Sobel, Harvey Mudd College, Claremont, California, USA; 81557176256, Russell Transue, Harvey Mudd College, Claremont, California, USA; 81557843056, Z Sweedyk, Harvey Mudd College, Claremont, California, USA; 81100246613, Paul H. Dietz, Microsoft Applied Sciences Group, Redmond, Washington, USA; 81100366024, Steven Bathiche, Microsoft Applied Sciences Group, Redmond, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466161","Pt Viz: towards a wearable device for visualizing knee rehabilitation exercises","0 ","23","153","153","knee rehabilitation; user interface device","4","81472656658, Swamy Ananthanarayan, University of Colorado at Boulder, Boulder, Colorado, USA; 81556558056, Miranda Sheh, University of Colorado at Boulder, Boulder, Colorado, USA; 81556674056, Alice Chien, University of Colorado at Boulder, Boulder, Colorado, USA; 81502811619, Halley Profita, University of Colorado at Boulder, Boulder, Colorado, USA; 81311481394, Katie Siek, University of Colorado at Boulder, Boulder, Colorado, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466163","Understanding exergame users' physical activity, motivation and behavior over time","0 ","34","214","214","behavior change; exergames; personal computing","10","81548021398, Andrew Macvean, Heriot-Watt University, Edinburgh, UK; 81100303616, Judy Robertson, Heriot-Watt University, Edinburgh, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466164","Designing action-based exergames for children with cerebral palsy","0 ","27","160","160","children with cerebral palsy.; social issues; video game design","10","81502767484, Hamilton A. Hernandez, Queen's University, Kingston, Canada; 81460648026, Zi Ye, Queen's University, Kingston, Canada; 81392599672, T.C. Nicholas Graham, Queen's University, Kingston, Canada; 81502802691, Darcy Fehlings, Holland Bloorview Kids Rehabilitation Hospital &#38; University of Toronto, Toronto, Canada; 81502804128, Lauren Switzer, Holland Bloorview Kids Rehabilitation Hospital, Toronto, Canada; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466165","4 design themes for skateboarding","0 ","16","174","174","autoethnography; experience of attempting tricks; skateboarding","4","81556299956, Sebastiaan Pijnappel, RMIT University, Melbourne, Victoria, Australia; 81557522456, Florian Mueller, RMIT University, Melbourne, Australia; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466166","Bodily interaction in the dark","0 ","22","146","146","awareness; dark; movement; vision","4","81384611154, Linden Vongsathorn, University of Oxford, Oxford, United Kingdom; 81452615958, Kenton O'Hara, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100393102, Helena M. Mentis, Microsoft Research Cambridge, Cambridge, United Kingdom; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466168","Make it move: a movement design method of simple standing products based on systematic mapping of torso movements &#38; product messages","1 ","174","309","309","design method; product movement","10","81549534456, Jinyung Jung, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81392591403, Seok-Hyung Bae, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81548882856, Joon Hyub Lee, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; 81414595687, Myung-Suk Kim, KAIST (Korea Advanced Institute of Science and Technology), Daejeon, Republic of Korea; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466169","Information capacity of full-body movements","1 ","440","644","644","full-body movement; information capacity; measurement; throughput","10","81100333050, Antti Oulasvirta, Max Planck Institute for Informatics, Saarbruecken, Germany; 81100564595, Teemu Roos, University of Helsinki &#38; Aalto University, Helsinki, Finland; 81556489656, Arttu Modig, University of Helsinki &#38; Aalto University, Espoo, Finland; 81558019656, Laura Lepp&#228;nen, University of Helsinki &#38; Aalto University, Espoo, Finland; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466170","Body-centric design space for multi-surface interaction","0 ","489","730","730","body-centric design space; user interfaces","10","81414609681, Julie Wagner, INRIA, Universit&#233; Paris-Sud &#38; T&#233;l&#233;com ParisTech, Orsay, France; 81444606807, Mathieu Nancel, Universit&#233; Paris-Sud &#38; INRIA, Orsay, France; 81350569912, Sean G. Gustafson, Hasso Plattner Institute, Potsdam, Germany; 81100629329, Stephane Huot, Universit&#233; Paris-Sud &#38; CNRS, INRIA, Orsay, France; 81100236706, Wendy E. Mackay, INRIA, Universit&#233; Paris-Sud &#38; CNRS, Paris, France; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466171","MotionMA: motion modelling and analysis by demonstration","2 ","2,322","2,461","2,461","activity assessment; miscellaneous; real-time user feedback","10","81488669445, Eduardo Velloso, Lancaster University, Lancaster, Lancashire, UK; 81372593219, Andreas Bulling, Max Planck Institute for Informatics, Saarbr&#252;cken, Germany; 81452616827, Hans Gellersen, Lancaster University, Lancaster, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466173","Panoinserts: mobile spatial teleconferencing","2 ","33","242","242","camera tracking; mixed reality; panoramas; teleconferencing","10","81479664130, Fabrizio Pece, University College London, London, UK; 81435602598, William Steptoe, University College London, London, UK; 81550216056, Fabian Wanner, University College London, London, UK; 81100149082, Simon Julier, University College London, London, UK; 81100258924, Tim Weyrich, University College London, London, UK; 81503673429, Jan Kautz, University College London, London, UK; 81100501447, Anthony Steed, University College London, London, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466174","Putting things in focus: establishing co-orientation through video in context","0 ","17","127","127","collaboration; cscw; interaction analysis","10","81100053063, James Norris, The University of Nottingham, Nottingham, UK; 81758786257, Holger M. Schn&#228;delbach, The University of Nottingham, Nottingham, UK; 81100229533, Paul K. Luff, King's College, London, London, UK; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466175","HomeProxy: exploring a physical proxy for video communication in the home","0 ","17","122","122","asynchronous video; physical proxies; video chat","4","81405592014, John C. Tang, Microsoft Research, Redmond, Washington, USA; 81548910156, Robert Xiao, Microsoft Research, Redmond, Washington &#38; Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81416592774, Aaron Hoff, Microsoft Research, Redmond, Washington, USA; 81100190815, Gina Venolia, Microsoft Research, Redmond, Washington, USA; 81553427456, Patrick Therien, Microsoft Research, Redmond, Washington, USA; 81100432875, Asta Roseway, Microsoft Research, Redmond, Washington, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466177","Brainstorm, Chainstorm, Cheatstorm, Tweetstorm: new ideation strategies for distributed HCI design","0 ","31","216","216","brainstorming; cheatstorming; ideation; user interfaces","10","81484654022, Haakon Faste, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81556157856, Nir Rachmel, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81557722456, Russell Essary, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81361595438, Evan Sheehan, Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466178","Fashionable shape switching: explorations in outfit-centric design","0 ","19","117","117","design; fashion; mobile interaction; outfit; wearable computing","10","81100316356, Oskar Juhlin, Mobile Life@Stockholm University, Kista, Sweden; 81488650761, Yanqing Zhang, Mobile Life@Stockholm University, Stockholm, Sweden; 81556625756, Cristine Sundbom, Mobile Life@Stockholm University, Stockholm, Sweden; 81100544117, Ylva Fernaeus, Mobile Life@KTH, Stockholm, Sweden; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466180","FFitts law: modeling finger touch with fitts' law","2 ","47","300","300","finger input; touchscreen; user/machine systems","10","81309485662, Xiaojun Bi, Google, Inc., Mountain View, California, USA; 81350580013, Yang Li, Google, Inc., Mountain View, California, USA; 81408591988, Shumin Zhai, Google, Inc., Mountain View, California, USA; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466181","The effect of time-based cost of error in target-directed pointing tasks","0 ","15","124","124","error cost; movement time; pointing time; user interfaces","10","81490690455, Nikola Banovic, Autodesk Research, Toronto, Ontario, Canada &#38; Carnegie Mellon University, Pittsburgh, Pennsylvania, USA; 81502653209, Tovi Grossman; 81502661254, George Fitzmaurice; "
"CHI","13","http://dx.doi.org/10.1145/2470654.2466182","How low can you go?: human limits in small unidirectional mouse movements","0 ","15","134","134","input device; resolution; user interfaces","4","81388598961, Jonathan Aceituno, Inria Lille, Villeneuve d'Ascq, France; 81435598560, G&#233;ry Casiez, LIFL, INRIA Lille, &#38; University of Lille, Villeneuve d'Ascq, France; 81100029990, Nicolas Roussel, Inria, Villeneuve d'Ascq, France; "
