"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","10","http://dx.doi.org/10.1145/1753326.1753417","NiCEBook: supporting natural note taking","13 ","16","204","1,203","design; digital pen; note-taking; performance; tagging","10","81361594945, Peter Brandl, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81316490647, Christoph Richter, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81100048383, Michael Haller, Upper Austria University of Applied Sciences, Hagenberg, Austria; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753418","The NiCE Discussion Room: Integrating Paper and Digital Media to Support Co-Located Group Meetings","17 ","10","206","1,244","co-located collaboration; design; digital meeting room; human factors; multi-user input","10","81100048383, Michael Haller, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81319495417, Jakob Leitner, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81319500586, Thomas Seifried, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81311486022, James R. Wallace, University of Waterloo, Waterloo, ON, Canada; 81100544371, Stacey D. Scott, University of Waterloo, Waterloo, ON, Canada; 81316490647, Christoph Richter, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81361594945, Peter Brandl, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81421597934, Adam Gokcezade, Upper Austria University of Applied Sciences, Hagenberg, Austria; 81453642942, Seth Hunter, MIT Media Lab, Cambridge, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753419","Weightless walls and the future office","2 ","5","63","572","active noise control; human factors; office design; synthetic space","10","81314492368, Yuichiro Takeuchi, Sony CSL, Tokyo, Japan; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753421","Access Control for Home Data Sharing: Attitudes, Needs and Practices","19 ","5","88","591","access control; file organization; human factors; security","10","81460641915, Michelle L. Mazurek, Carnegie Mellon University, Pittsburgh, PA, USA; 81460643952, J. P. Arsenault, Carnegie Mellon University, Pittsburgh, PA, USA; 81438596372, Joanna Bresee, Carnegie Mellon University, Pittsburgh, PA, USA; 81460649332, Nitin Gupta, Carnegie Mellon University, Pittsburgh, PA, USA; 81460645326, Iulia Ion, ETH Zurich, Zurich, Switzerland; 81387597164, Christina Johns, Carnegie Mellon University, Pittsburgh, PA, USA; 81322498580, Daniel Lee, Carnegie Mellon University, Pittsburgh, PA, USA; 81460645409, Yuan Liang, Carnegie Mellon University, Pittsburgh, PA, USA; 81460648479, Jenny Olsen, Carnegie Mellon University, Pittsburgh, PA, USA; 81310493060, Brandon Salmon, Carnegie Mellon University, Pittsburgh, PA, USA; 81339527920, Richard Shay, Carnegie Mellon University, Pittsburgh, PA, USA; 81335498861, Kami Vaniea, Carnegie Mellon University, Pittsburgh, PA, USA; 81350570444, Lujo Bauer, Carnegie Mellon University, Pittsburgh, PA, USA; 81100472223, Lorrie Faith Cranor, Carnegie Mellon University, Pittsburgh, PA, USA; 81100209281, Gregory R. Ganger, Carnegie Mellon University, Pittsburgh, PA, USA; 81387594159, Michael K. Reiter, University of North Carolina, Chapel Hill, NC, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753422","Sharing conversation and sharing life: video conferencing in the home","22 ","18","139","788","computer-supported cooperative work; domestic; human factors; video conferencing","4","81460655970, Tejinder K. Judge, Virginia Tech, Blacksburg, VA, USA; 81100495977, Carman Neustaedter, Kodak Research Labs, Rochester, NY, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753423","Who's hogging the bandwidth: the consequences of revealing the invisible in the home","16 ","9","85","525","bandwidth monitoring; home networks; miscellaneous","10","81328487724, Marshini Chetty, Georgia Institute of Technology, Atlanta, GA, USA; 81100462110, Richard Banks, Microsoft Research Cambridge, Cambridge, United Kingdom; 81452613064, Richard Harper, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100150736, Tim Regan, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100309669, Abigail Sellen, Microsoft Research Cambridge, Cambridge, United Kingdom; 81329488874, Christos Gkantsidis, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100081610, Thomas Karagiannis, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100426234, Peter Key, Microsoft Research Cambridge, Cambridge, UNK, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753424","Investigating narrative in mobile games for seniors","5 ","6","95","613","design; enjoyment; general; narrative structure","4","81460657147, Sharon Lynn Chu Yew Yee, National University of Singapore, Singapore, Singapore; 81100369572, Henry Been-Lirn Duh, National University of Singapore, Singapore, Singapore; 81100361835, Francis Quek, Virginia Polytechnic Institute and State University, Blacksburg, VA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753426","A study of tabbed browsing among mozilla firefox users","11 ","11","95","570","human factors; navigation; tabs; web browser interfaces; www","10","81460657956, Patrick Dubroy, University of Toronto, Toronto, ON, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753427","Using text animated transitions to support navigation in document histories","9 ","3","176","867","animated transitions; design; human factors; text editing","10","81325488036, Fanny Chevalier, Microsoft-INRIA joint center, Orsay, France; 81502723138, Pierre Dragicevic, Ecole Centrale Paris, Paris, France; 81100387188, Anastasia Bezerianos, INRIA, Orsay, France; 81100194446, Jean-Daniel Fekete; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753428","Dynamic query interface for spatial proximity query with degree-of-interest varied by distance to query point","1 ","4","73","426","degree-of-interest; dynamic query interface; interaction styles; tab interface","10","81460642396, Myoungsu Cho, Seoul National University, Seoul, South Korea; 81337490473, Bohyoung Kim, Seoul National University, Seoul, South Korea; 81460644351, Dong Kyun Jeong, Samsung Advanced Institute of Technology, Yongin, South Korea; 81100157283, Yeong-Gil Shin, Seoul National University, Seoul, South Korea; 81100413624, Jinwook Seo, Seoul National University, Seoul, South Korea; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753430","Learning on the job: characterizing the programming knowledge and learning strategies of web designers","9 ","12","91","436","computer science education; informal learning; training, help, and documentation","10","81100494006, Brian Dorn, Georgia Institute of Technology, Atlanta, GA, USA; 81100467156, Mark Guzdial, Georgia Institute of Technology, Atlanta, GA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753431","A strategy-centric approach to the design of end-user debugging tools","8 ","4","49","300","debugging strategies; design; human factors; testing and debugging","10","81319492891, Valentina I. Grigoreanu, Microsoft Corporation and Oregon State University, Redmond, WA, USA; 81100337865, Margaret M. Burnett, Oregon State University, Corvallis, OR, USA; 81452612822, George G. Robertson, Microsoft Research, Northeast Harbor, ME, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753432","Here's what i did: sharing and reusing web activity with ActionShot","11 ","14","71","401","actionshot; coscripter; graphical user interfaces; reuse; social networking","10","81100475536, Ian Li, Carnegie Mellon University, Pittsburgh, PA, USA; 81100204766, Jeffrey Nichols, IBM Research - Almaden, San Jose, CA, USA; 81100206184, Tessa Lau, IBM Research - Almaden, San Jose, CA, USA; 81100142159, Clemens Drews, IBM Research - Almaden, San Jose, CA, USA; 81100562008, Allen Cypher, IBM Research - Almaden, San Jose, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753434","Avaaj Otalo: a field study of an interactive voice forum for small farmers in rural India","68 ","8","145","697","design; human factors; india; voice forum; voice user interface","10","81330496706, Neil Patel, Stanford University, Stanford, CA, USA; 81460655471, Deepti Chittamuru, UC Berkeley, Berkeley, CA, USA; 81460644410, Anupam Jain, IBM India Research Laboratory, New Delhi, India; 81416594841, Paresh Dave, UC Berkeley, Berkeley, CA, India; 81100298867, Tapan S. Parikh; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753435","An exploratory study of unsupervised mobile learning in rural India","16 ","23","173","903","cellphone; developing countries; india; miscellaneous; out-of-school learning","10","81416596602, Anuj Kumar, Carnegie Mellon University, Pittsburgh, USA; 81328490418, Anuj Tewari, University of California, Berkeley, Berkeley, USA; 81440595500, Geeta Shroff, Carnegie Mellon University, Pittsburgh, USA; 81460655471, Deepti Chittamuru, University of California, Berkeley, Berkeley, USA; 81100222950, Matthew Kam, Carnegie Mellon University, Pittsburgh, USA; 81100415489, John Canny, University of California, Berkeley, Berkeley, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753436","Where there's a will there's a way: mobile media sharing in urban india","27 ","7","95","568","bluetooth; human factors; miscellaneous; sharing; video","10","81332528806, Thomas N. Smyth, Georgia Institute of Technology, Atlanta, GA, USA; 81387593180, Satish Kumar, Microsoft Research India, Bangalore, India; 81329490627, Indrani Medhi, Microsoft Research India, Bangalore, India; 81100410420, Kentaro Toyama, University of California, Berkeley, Berkeley, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753438","Patterns of usage in an enterprise file-sharing service: publicizing, discovering, and telling the news","5 ","2","43","352","computer-supported cooperative work; file-sharing; social-software","4","81332517372, Michael Muller, IBM, Cambridge, MA, USA; 81100086599, David R. Millen, IBM, Cambridge, MA, USA; 81311482005, Jonathan Feinberg, IBM, Cambridge, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753439","The life and times of files and information: a study of desktop provenance","9 ","6","98","575","desktop search; file organization; miscellaneous","10","81350577066, Carlos Jensen, Oregon State University, Corvallis, OR, USA; 81458659764, Heather Lonsdale, Oregon State University, Corvallis, OR, USA; 81100620058, Eleanor Wynn, Intel Corporation, Hillsboro, OR, USA; 81435594157, Jill Cao, Oregon State University, Corvallis, OR, USA; 81460642842, Michael Slater, Oregon State University, Corvallis, OR, USA; 81452609390, Thomas G. Dietterich, Oregon State University, Corvallis, OR, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753440","The effect of audience design on labeling, organizing, and finding shared files","4 ","2","37","309","audience design; file labeling and organizing; group information management","10","81328489766, Emilee Rader, Northwestern University, Evanston, IL, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753441","Fitting an activity-centric system into an ecology of workplace tools","6 ","1","45","379","activity-centric computing; cscw; office; web-based interaction","4","81350576595, Aruna D. Balakrishnan, Carnegie Mellon University, Pittsburgh, CA, USA; 81100545675, Tara Matthews, IBM Research - Almaden, San Jose, CA, USA; 81407594532, Thomas P. Moran, IBM Research - Almaden, San Jose, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753443","Mobile music touch: mobile tactile stimulation for passive learning","5 ","9","135","830","experimentation; human factors; passive training; user interfaces","10","81350569031, Kevin Huang, Georgia Institute of Technology, Atlanta, GA, USA; 81100175439, Thad Starner, Georgia Institute of Technology, Atlanta, GA, USA; 81100609985, Ellen Do, Georgia Institute of Technology, Atlanta, GA, USA; 81460657082, Gil Weiberg, Georgia Institute of Technology, Atlanta, GA, USA; 81442614806, Daniel Kohlsdorf, Universitaet Bremen, Bremen, Germany; 81460655154, Claas Ahlrichs, Universitaet Bremen, Bremen, Germany; 81460658262, Ruediger Leibrandt; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753444","Characteristics of pressure-based input for mobile devices","25 ","15","108","871","experimentation; haptic i/o; input device; interaction styles; mobile device; pressure-based interaction","10","81460653697, Craig Stewart, University of Glasgow, Glasgow, United Kingdom; 81314494694, Michael Rohs, Deutsche Telekom Laboratories, TU Berlin, Berlin, Germany; 81416602445, Sven Kratz, Deutsche Telekom Laboratories, TU Berlin, Berlin, Germany; 81100176148, Georg Essl, University of Michigan, Ann Arbor, MI, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753445","LayerPaint: a multi-layer interactive 3D painting interface","2 ","14","188","1,089","3d painting; depth segmentation; paint systems; wysiwyg interface","10","81100244740, Chi-Wing Fu, Nanyang Technological University, Singapore, Singapore; 81443595897, Jiazhi Xia, Nanyang Technological University, Singapore, Singapore; 81100331607, Ying He, Nanyang Technological University, Singapore, Singapore; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753447","The effects of diversity on group productivity and member withdrawal in online volunteer groups","8 ","6","109","533","diversity; group and organization interfaces; organizational impacts; theory","10","81338487940, Jilin Chen, University of Minnesota, Minneapolis, MN, USA; 81323495408, Yuqing Ren, University of Minnesota, Minneapolis, MN, USA; 81100096968, John Riedl, University of Minnesota, Minneapolis, MN, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753448","Gender demographic targeting in sponsored search","2 ","8","62","350","economics; gender; human factors; measurement; ppc; target audience description","10","81100141790, Bernard J. Jansen, The Pennsylvania State University, University Park, PA, USA; 81460652899, Lauren Solomon, The Pennsylvania State University, University Park, PA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753449","Exploring the workplace communication ecology","10 ","54","280","1,001","blogs; communication; email; face-to-face; human factors; phone","10","81100229177, Thea Turner, FX Palo Alto Laboratory, Inc., Palo Alto, CA, USA; 81100507433, Pernilla Qvarfordt, FX Palo Alto Laboratory, Inc., Palo Alto, CA, USA; 81100607745, Jacob T. Biehl, FX Palo Alto Laboratory, Inc., Palo Alto, CA, USA; 81100169417, Gene Golovchinsky, FX Palo Alto Laboratory, Inc., Palo Alto, CA, USA; 81100005666, Maribeth Back, FX Palo Alto Laboratory, Inc., Palo Alto, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753451","Making muscle-computer interfaces more practical","4 ","14","150","547","electromyography; input devices and strategies","4","81100324651, T. Scott Saponas, University of Washington, Seattle, WA, USA; 81100255664, Desney S. Tan, Microsoft Research, Redmond, WA, USA; 81405594249, Dan Morris, Microsoft Research, Redmond, WA, USA; 81443595501, Jim Turner, Microsoft Corporation, Redmond, WA, USA; 81100103519, James A. Landay, University of Washington, Seattle, WA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753452","A novel brain-computer interface using a multi-touch surface","7 ","6","201","1,216","brain-computer interface; experimentation; multi-touch interfaces","4","81460657313, Beste F. Yuksel, University College London, London, United Kingdom; 81460656192, Michael Donnerer, University College London, London, United Kingdom; 81453653111, James Tompkin, University College London, London, United Kingdom; 81100501447, Anthony Steed, University College London, London, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753453","The influence of implicit and explicit biofeedback in first-person shooter games","12 ","15","145","668","affective computing; biosignals; experimentation; games; human factors; playing","10","81320492225, Kai Kuikkaniemi, Helsinki Institute for Information Technology, Espoo, Finland; 81328489329, Toni Laitinen, Helsinki Institute for Information Technology, Espoo, Finland; 81100262325, Marko Turpeinen, Helsinki Institute for Information Technology, Espoo, Finland; 81100607481, Timo Saari, Helsinki Institute for Information Technology, Espoo, Finland; 81442613328, Ilkka Kosunen, Helsinki Institute for Information Technology, Espoo, Finland; 81100105021, Niklas Ravaja; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753454","Effects of interactivity and 3D-motion on mental rotation brain activity in an immersive virtual environment","0 ","10","77","524","artificial, augmented, and virtual realities; brain imaging; human factors; virtual reality; vrfmri","10","81460654967, Daniel Sj&#246;lie, Ume&#229; University, Ume&#229;, Sweden; 81460655165, Kenneth Bodin, Ume&#229; University, Ume&#229;, Sweden; 81460657404, Eva Elgh, Ume&#229; University, Ume&#229;, Sweden; 81385596439, Johan Eriksson, Ume&#229; University, Ume&#229;, Sweden; 81100336822, Lars-Erik Janlert, Ume&#229; University, Ume&#229;, Sweden; 81318495646, Lars Nyberg, Ume&#229; University, Ume&#229;, Sweden; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753456","Scale detection for a priori gesture recognition","7 ","2","221","998","algorithms; graphical user interfaces; recognition; stroke","4","81311484266, Caroline Appert, LRI - Universit&#233; Paris-Sud &#38; CNRS, Orsay, France; 81311486200, Olivier Bau, INRIA, Orsay, France; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753457","Insight into goal-directed movement strategies","1 ","1","31","302","computer input devices; measurement; performance","4","81442619904, Karin Nieuwenhuizen, Eindhoven University of Technology (TUe), Eindhoven, Netherlands; 81361598222, Dzmitry Aliakseyeu, Philips Research Europe, Eindhoven, Netherlands; 81100097605, Jean-Bernard Martens, Eindhoven University of Technology (TUe), Eindhoven , Netherlands; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753458","Usable gestures for mobile interfaces: evaluating social acceptability","42 ","53","397","2,019","design recommendations; gesture interfaces; input devices and strategies","10","81442606751, Julie Rico, University of Glasgow, Glasgow, United Kingdom; 81100359199, Stephen Brewster, University of Glasgow, Glasgow, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753459","iCanDraw: using sketch recognition and corrective feedback to assist a user in drawing human faces","10 ","12","148","919","assistive and corrective feedback; design; interaction styles; sketch recognition","10","81544526556, Daniel Dixon, Texas A&#38;M University, College Station, TX, USA; 81460645225, Manoj Prasad, Texas A&#38;M University, College Station, TX, USA; 81309486982, Tracy Hammond, Texas A&#38;M University, College Station, TX, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753461","Exploring the accessibility and appeal of surface computing for older adult health care support","8 ","8","280","1,038","design; health care; input devices and strategies; older adults","10","81316490036, Anne Marie Piper, University of California, San Diego, La Jolla, CA, USA; 81460653663, Ross Campbell, University of California, San Diego, La Jolla, CA, USA; 81332504463, James D. Hollan, University of California, San Diego, La Jolla, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753462","Patients, pacemakers, and implantable defibrillators: human values and security for wireless implantable medical devices","8 ","18","175","641","defibrillators; embodied technologies; implantable medical devices; medical device security; security; value dams and flows","10","81311486938, Tamara Denning, University of Washington, Seattle, WA, USA; 81100164129, Alan Borning, University of Washington, Seattle, WA, USA; 81100636215, Batya Friedman, University of Washington, Seattle, WA, USA; 81100631042, Brian T. Gill, Seattle Pacific University, Seattle, WA, USA; 81100058677, Tadayoshi Kohno, University of Washington, Seattle, WA, USA; 81350568525, William H. Maisel, Medical Device Safety Institute, Beth Israel Deaconess Medical Center, and Harvard Medical School, Boston, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753464","One size does not fit all: applying the transtheoretical model to energy feedback technology design","48 ","26","175","852","design; feedback; miscellaneous; sustainability","10","81384618417, Helen Ai He, University of Calgary, Calgary, AB, Canada; 81100197069, Saul Greenberg, University of Calgary, Calgary, AB, Canada; 81100080130, Elaine M. Huang, University of Calgary, Calgary, AB, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753465","Small business applications of sourcemap: a web tool for sustainable design and supply chain transparency","13 ","15","237","1,003","agriculture; experimentation; hospitality; marketing; miscellaneous; product design; social networks; sustainability; transparency","10","81100186035, Leonardo Bonanni, MIT Media Laboratory, Cambridge, MA, USA; 81100410188, Matthew Hockenberry, MIT Center for Future Civic Media, Cambridge, MA, USA; 81460656196, David Zwarg, MIT Center for Future Civic Media, Cambridge, MA, USA; 81100100847, Chris Csikszentmihalyi, MIT Media Laboratory, Cambridge, MA, USA; 81100363076, Hiroshi Ishii; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753466","FeedWinnower: layering structures over collections of information streams","3 ","5","62","343","design; feed reader; human factors; information stream; rss overload","4","81100648675, Lichan Hong, Palo Alto Research Center (PARC), Palo Alto, CA, USA; 81100232230, Gregorio Convertino, Palo Alto Research Center (PARC), Palo Alto, CA, USA; 81100623883, Bongwon Suh, Palo Alto Research Center (PARC), Palo Alto, CA, USA; 81100330316, Ed H. Chi, Palo Alto Research Center (PARC), Palo Alto, CA, USA; 81416609309, Sanjay Kairam, Palo Alto Research Center (PARC), Palo Alto, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753468","Tools-at-hand and learning in multi-session, collaborative search","7 ","7","67","567","collaborative search; experimentation; human factors; miscellaneous","10","81100419460, Robert Capra, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; 81100052406, Gary Marchionini, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; 81460657378, Javier Velasco-Martin, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; 81460641208, Katrina Muller, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753469","Share: a programming environment for loosely bound cooperation","2 ","3","42","356","collaboration; computer suppoerted cooperative work; group and organization interfaces; open source; social software","10","81460641673, Yannick Assogba, MIT Media Lab, Cambridge, MA, USA; 81100223099, Judith Donath, Harvard University Berkman Center, Cambridge, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753470","Enhancing directed content sharing on the web","17 ","14","216","926","blogs; friendsourcing; human factors; social link sharing","10","81405591691, Michael S. Bernstein, MIT CSAIL, Cambridge, MA, USA; 81342503657, Adam Marcus, MIT CSAIL, Cambridge, MA, USA; 81100337812, David R. Karger, MIT CSAIL, Cambridge, MA, USA; 81100162232, Robert C. Miller, MIT CSAIL, Cambridge, MA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753472","Cultural difference in image tagging","5 ","6","61","436","annotation; cultural difference; human factors; miscellaneous; tagging","4","81456607259, Wei Dong, University of Illinois at Urbana-Champaign, Urbana, IL, USA; 81100244379, Wai-Tat Fu, University of Illinois at Urbana-Champaign, Urbana, IL, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753473","Social tagging revamped: supporting the users' need of self-promotion through persuasive techniques","3 ","6","81","693","collaborative computing; human factors; metadata; self-presentation","10","81328487693, Mauro Cherubini, Telefonica Research, Barcelona, Spain; 81440594926, Alejandro Gutierrez, University of Illinois at Urbana Champaign, Urbana, IL, Spain; 81310493550, Rodrigo de Oliveira, Telefonica Research, Barcelona, Spain; 81100082450, Nuria Oliver, Telefonica Research, Barcelona, Spain; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753474","Some observations on the ""live"" collaborative tagging of audio conferences in the enterprise","2 ","2","37","263","activity capture; audio recording; design; human factors; notetaking","4","81363602400, Shreeharsh Kelkar, Avaya Labs Research, Basking Ridge, NJ, USA; 81100482582, Ajita John, Avaya Labs Research, Basking Ridge, NJ, USA; 81460658350, Doree Duncan Seligmann, Avaya Labs Research, Basking Ridge, NJ, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753476","Perceptions and practices of usability in the free/open source software (FoSS) community","3 ","6","84","669","bleeding edge users; design; reference users","10","81100295906, Michael Terry, University of Waterloo, Waterloo, ON, Canada; 81350579902, Matthew Kay, University of Waterloo, Waterloo, ON, Canada; 81363599874, Ben Lafreniere, University of Waterloo, Waterloo, ON, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753477","End-user mashup programming: through the design lens","10 ","10","106","681","design; design; human factors","10","81435594157, Jill Cao, Oregon State University, Corvallis, USA; 81363604200, Yann Riche, Drexel University, Philadelphia, USA; 81100387125, Susan Wiedenbeck, Oregon State University, Corvallis, USA; 81100337865, Margaret Burnett, Oregon State University, Microsoft Corporation, Redmond, USA; 81319492891, Valentina Grigoreanu; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753478","What would other programmers do: suggesting solutions to error messages","16 ","19","126","964","debugging; design; recommender systems","10","81318498266, Bj&#246;rn Hartmann, University of California, Berkeley, Berkeley, CA, USA; 81460654625, Daniel MacDougall, Stanford University, Stanford, CA, USA; 81351596282, Joel Brandt, Stanford University, Stanford, CA, USA; 81100364989, Scott R. Klemmer, Stanford University, Stanford, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753480","Where are you pointing?: the accuracy of deictic pointing in CVEs","6 ","5","59","452","avatars; cves; experimentation; human factors","10","81351594055, Nelson Wong, University of Saskatchewan, Saskatoon, SK, Canada; 81100275704, Carl Gutwin, University of Saskatchewan, Saskatoon, SK, Canada; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753481","Lie tracking: social presence, truth and deception in avatar-mediated telecommunication","5 ","10","128","710","avatar-mediated communication; deception; eye tracking; social presence; trust; virtual environments","10","81435602598, William Steptoe, University College London, London, United Kingdom; 81100501447, Anthony Steed, University College London, London, United Kingdom; 81460657540, Aitor Rovira, University College London, London, United Kingdom; 81100016161, John Rae, Roehampton University, London, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753482","Embodied social proxy: mediating interpersonal connection in hub-and-satellite teams","25 ","7","215","746","computer conferencing, teleconferencing, and videoconferencing; distributed collaboration; empirical study; telepresence","10","81100190815, Gina Venolia, Microsoft Research, Redmond, WA, USA; 81405592014, John Tang, Microsoft Research, Redmond, WA, USA; 81371594962, Ruy Cervantes, University of California, Irvine, Irvine, CA, USA; 81100274421, Sara Bly, Microsoft Research, Redmond, WA, USA; 81452612822, George Robertson, Microsoft Research, Redmond, WA, USA; 81409593205, Bongshin Lee, Microsoft Research, Redmond, WA, USA; 81100519232, Kori Inkpen; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753484","MOSES: exploring new ground in media and post-conflict reconciliation","12 ","3","45","359","conversational agent; miscellaneous; performance; user generated content","10","81332528806, Thomas N. Smyth, Georgia Institute of Technology, Atlanta, GA, USA; 81377592119, John Etherton, Georgia Institute of Technology, Atlanta, GA, USA; 81342489230, Michael L. Best, Georgia Institute of Technology, Atlanta, GA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753485","Blogging in a region of conflict: supporting transition to recovery","4 ","4","181","659","blogs; computer-supported collaborative work; empirical study; understanding the user","10","81319487517, Ban Al-Ani, University of California, Irvine, Irvine, CA, USA; 81100279599, Gloria Mark, University of California, Irvine, Irvine, CA, USA; 81384620999, Bryan Semaan, University of California, Irvine, Irvine, CA, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753486","Microblogging during two natural hazards events: what twitter may contribute to situational awareness","66 ","82","764","3,038","computer-mediated communication; design; emergency; hazards; microblogging","10","81384596988, Sarah Vieweg, University of Colorado at Boulder, Boulder, CO, USA; 81413602846, Amanda L. Hughes, University of Colorado at Boulder, Boulder, CO, USA; 81456637076, Kate Starbird, University of Colorado at Boulder, Boulder, CO, USA; 81100610626, Leysia Palen, University of Colorado at Boulder, Boulder, CO, USA; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753488","The secure haptic keypad: a tactile password system","12 ","8","250","847","experimentation; human factors; security; tactile ui","4","81460654085, Andrea Bianchi, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; 81100367387, Ian Oakley, Universidade da Madeira, Campus da Penteada, Funchal, Portugal; 81450592266, Dong Soo Kwon, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753489","Multi-touch authentication on tabletops","18 ","29","473","2,077","access controls; computer-supported cooperative work; graphical passwords; multi-touch interaction; shoulder surfing","10","81460641092, David Kim, Newcastle University, Newcastle upon Tyne, United Kingdom; 81335489940, Paul Dunphy, Newcastle University, Newcastle upon Tyne, United Kingdom; 81100277550, Pam Briggs, Northumbria University, Newcastle upon Tyne, United Kingdom; 81416594009, Jonathan Hook, Newcastle University, Newcastle upon Tyne, United Kingdom; 81490660904, John W. Nicholson, Newcastle University, Newcastle upon Tyne, United Kingdom; 81335495442, James Nicholson, Northumbria University, Newcastle upon Tyne, United Kingdom; 81100295667, Patrick Olivier, Newcastle University, Newcastle upon Tyne, United Kingdom; "
"CHI","10","http://dx.doi.org/10.1145/1753326.1753490","ColorPIN: securing PIN entry through indirect input","5 ","12","219","785","atm; colorpin; experimentation; input devices and strategies; security","4","81318488374, Alexander De Luca, University of Munich, Munich, Germany; 81460657607, Katja Hertzschuch, University of Munich, Munich, Germany; 81100395854, Heinrich Hussmann, University of Munich, Munich, Germany; "
