"conference","year","doi","title","citationCount","download6weeks","download12months","downloadAll","keywords","pageNumber","authors"
"CHI","09","http://dx.doi.org/10.1145/1518701.1518938","Design influence on social play in distributed exertion games","16 ","7","105","850","active; exergaming; exhausting; interaction; social; tangible; user interfaces","10","81100260236, Florian 'Floyd' Mueller, The University of Melbourne, Melbourne, Australia; 81100536739, Martin R. Gibbs, The University of Melbourne, Melbourne, Australia; 81100490463, Frank Vetere, The University of Melbourne, Melbourne, Australia; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518939","The three-sixty illusion: designing for immersion in pervasive games","5 ","14","102","912","human factors; miscellaneous; pervasive game","10","81100020339, Annika Waern, Interactive Institute, Kista, Sweden; 81342504968, Markus Montola, Nokia, Tampere, Finland; 81342512372, Jaakko Stenros, University of Tampere, Tampere, Finland; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518940","Wii all play: the console game as a computational meeting place","28 ","14","151","1,199","collaborative computing; console games; digital hearth; human factors; ps2; theory; wii","10","81100147309, Amy Voida, University of Calgary, Calgary, AB, Canada; 81100197069, Saul Greenberg, University of Calgary, Calgary, AB, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518942","Finding causes of program output with the Java Whyline","23 ","6","92","586","debugging; human factors; slicing; user-centered design","10","81100500360, Andrew J. Ko, University of Washington, Seattle, WA, USA; 81100013136, Brad A. Myers, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518943","Fisheyes in the field: using method triangulation to study the adoption and use of a source code visualization","1 ","9","72","493","evaluation methodology; experience sampling; fisheye view; information visualization; logging; thinking aloud","10","81311485639, Mikkel R&#248;nne Jakobsen, University of Copenhagen, Copenhagen, Denmark; 81100047223, Kasper Hornb&#230;k, University of Copenhagen, Copenhagen, Denmark; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518944","Two studies of opportunistic programming: interleaving web foraging, learning, and writing code","42 ","7","116","699","copy-and-paste; opportunistic programming; prototyping","10","81351596282, Joel Brandt, Stanford University, Stanford, CA, USA; 81315488891, Philip J. Guo, Stanford University, Stanford, CA, USA; 81351604046, Joel Lewenstein, Stanford University, Stanford, CA, USA; 81100654713, Mira Dontcheva, Adobe Systems, San Francisco, CA, USA; 81100364989, Scott R. Klemmer, Stanford University, Stanford, CA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518946","Comparison of three one-question, post-task usability questionnaires","16 ","15","152","992","external validity; miscellaneous; satisfaction measures; usability evaluation","10","81100263219, Jeff Sauro, Oracle Corporation, Denver, CO, USA; 81452610700, Joseph S. Dumas; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518947","Correlations among prototypical usability metrics: evidence for the construct of usability","14 ","9","109","860","benchmarking; evaluation/methodology; factor analysis; pca; usability measurement","10","81100263219, Jeff Sauro, Oracle Corporation, Denver, CO, USA; 81100350474, James R. Lewis, IBM Software Group, Boca Raton, FL, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518948","Let your users do the testing: a comparison of three remote asynchronous usability testing methods","8 ","26","241","1,442","asynchronous testing; evaluation/methodology; remote testing; usability testing","10","81416608058, Anders Bruun, Aalborg University, Aalborg, Denmark; 81416607924, Peter Gull; 81416607790, Lene Hofmeister; 81100482974, Jan Stage; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518950","Focus on driving: how cognitive constraints shape the adaptation of strategy when dialing while driving","11 ","7","104","643","experimentation; human factors; human safety; theory; transport","10","81328487836, Duncan P. Brumby, University College London, London, United Kingdom; 81100289294, Dario D. Salvucci, Drexel University, Philadelphia, PA, USA; 81100489674, Andrew Howes, University of Manchester, Manchester, United Kingdom; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518951","At home and with computer access: why and where people use cell phones to access the internet","16 ","11","92","740","cell phones; location; mobile internet use; user study","4","81317498340, Stina Nylander, Swedish Institute of Computer Science, Kista, Sweden; 81416605321, Ter&#233;s Lundquist, Lule&#229; University of Technology, Lule&#229;, Sweden; 81436598939, Andreas Br&#228;nnstr&#246;m, Ume&#229; University, Ume&#229;, Sweden; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518952","Bringing design considerations to the mobile phone and driving debate","1 ","4","37","489","design; driver user interfaces; human factors; side tones; voice user interfaces","4","81100499212, Leila Takayama, Stanford University, Stanford, CA, USA; 81350584595, Jo Ann G. Sison, Stanford University, Stanford, CA, USA; 81350583210, Brian Lathrop, Stanford University, Stanford, CA, USA; 81416607765, Nicholas Wolfe, Stanford University, Stanford, CA, USA; 81416593887, Abe Chiang, Stanford University, Stanford, CA, USA; 81416603174, Alexia Nielsen; 81100153283, Clifford Nass; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518953","Can i borrow your phone?: understanding concerns when sharing mobile phones","29 ","14","110","731","design; human factors; phone privacy; security","4","81100168208, Amy K. Karlson, Microsoft Research, Redmond, WA, USA; 81332491415, A.J. Bernheim Brush, Microsoft Research, Redmond, WA, USA; 81100609426, Stuart Schechter, Microsoft Research, Redmond, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518954","Social responses in mobile messaging: influence strategies, self-disclosure, and source orientation","2 ","2","43","456","design; field experiments; graphical user interfaces; mobile messaging; persuasive technology; social influence; software psychology; theory","4","81350568241, Dean Eckles, Stanford University; Nokia Research Center, Stanford, CA, USA; 81416598396, Doug Wightman, Queen's University, Kingston, ON, Canada; 81416598554, Claire Carlson, Stanford University, Stanford, CA, USA; 81416608858, Attapol Thamrongrattanarit, Stanford University, Stanford, CA, USA; 81328487679, Marcello Bastea-Forte, Stanford University, Stanford, CA, USA; 81452616405, B. J. Fogg, Stanford University, Stanford, CA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518956","Ephemeral adaptation: the use of gradual onset to improve menu selection performance","18 ","15","120","822","abrupt visual onset; evaluation/methodology; interaction styles; menu design; user study","10","81100170743, Leah Findlater, University of British Columbia, Vancouver, BC, Canada; 81100235288, Karyn Moffatt, University of British Columbia, Vancouver, BC, Canada; 81100232506, Joanna McGrenere, University of British Columbia, Vancouver, BC, Canada; 81435603089, Jessica Dawson, University of British Columbia, Vancouver, BC, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518957","Revisiting read wear: analysis, design, and evaluation of a footprints scrollbar","11 ","11","86","645","document revisitation; interaction styles; screen design","10","81328487668, Jason Alexander, University of Canterbury, Christchurch, New Zealand; 81100607754, Andy Cockburn, University of Canterbury, Christchurch, New Zealand; 81416607003, Stephen Fitchett, University of Canterbury, Christchurch, New Zealand; 81100275704, Carl Gutwin, University of Saskatchewan, Saskatoon, Canada; 81100197069, Saul Greenberg, University of Calgary, Calgary, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518958","Power tools for copying and moving: useful stuff for your desktop","8 ","6","47","536","copy-and-paste; design; graphical user interfaces; measurement","4","81416594319, Guillaume Faure, LRI - Univ Paris Sud & CNRS; INRIA, Orsay, France; 81319489300, Olivier Chapuis, LRI - Univ Paris Sud & CNRS; INRIA, Orsay, France; 81100029990, Nicolas Roussel, LRI - Univ Paris Sud & CNRS; INRIA, Orsay, France; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518959","WikiFolders: augmenting the display of folders to better convey the meaning of files","2 ","0","48","388","annotation; folders; human factors; semantic organization; wikis","4","81100147302, Stephen Voida, University of Calgary, Calgary, AB, Canada; 81100197069, Saul Greenberg, University of Calgary, Calgary, AB, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518961","Adaptive information search: age-dependent interactions between cognitive profiles and strategies","9 ","5","62","560","age differences; cost-benefit analysis; health literacy; ill-defined task; psychology; search strategies","10","81416603161, Jessie Chin, University of Illinois at Urbana-Champaign, Urbana-Champaign, IL, USA; 81100244379, Wai-Tat Fu, University of Illinois at Urbana-Champaign, Urbana-Champaign, IL, USA; 81100137586, Thomas Kannampallil, University of Illinois at Urbana-Champaign, Urbana-Champaign, IL, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518962","Desiring to be in touch in a changing communications landscape: attitudes of older adults","23 ","20","145","930","asymmetry; connectedness; distance; elder; intergenerational; miscellaneous; reflection; slow messaging","10","81100028041, Si&#226;n E. Lindley, Microsoft Research Cambridge, Cambridge, United Kingdom; 81452613064, Richard Harper, Microsoft Research Cambridge, Cambridge, United Kingdom; 81100309669, Abigail Sellen, Microsoft Research Cambridge, Cambridge, United Kingdom; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518963","Knocking on elders' door: investigating the functional and emotional geography of their domestic space","12 ","8","72","753","aging; design of domestic technology; miscellaneous","10","81416595568, Chiara Leonardi, FBK-irst, Trento, Italy; 81418595264, Claudio Mennecozzi, FBK-irst, Trento, Italy; 81100196401, Elena Not, FBK-irst, Trento, Italy; 81100424906, Fabio Pianesi, FBK-irst, Trento, Italy; 81100153077, Massimo Zancanaro, FBK-irst, Trento, Italy; 81416599803, Francesca Gennai; 81416608978, Antonio Cristoforetti; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518965","Baby steps: evaluation of a system to support record-keeping for parents of young children","19 ","10","70","551","children; developmental delay; field trial; human factors; real world deployment","10","81319495216, Julie A. Kientz, University of Washington, Seattle, WA, USA; 81100177483, Rosa I. Arriaga, Georgia Institute of Technology, Atlanta, GA, USA; 81100251687, Gregory D. Abowd, Georgia Institute of Technology, Atlanta, GA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518966","Making history: intentional capture of future memories","22 ","12","129","951","autobiographical memory; design; lifelogs","10","81100189751, Daniela Petrelli, University of Sheffield, Sheffield, United Kingdom; 81309492707, Elise van den Hoven, Eindhoven University of Technology, Eindhoven, Netherlands; 81100318557, Steve Whittaker, University of Sheffield, Sheffield, United Kingdom; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518967","Getting sidetracked: display design and occasioning photo-talk with the photohelix","5 ","0","36","400","collaborative computing; graphical user interfaces; input devices and strategies; photoware; sidetracking","4","81309495440, Otmar Hilliges, Ludwig-Maximilians-Universit&#228;t, Munich, Germany; 81100166914, David Stanley Kirk, Microsoft Research Cambridge, Cambridge, England, UK; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518968","Reflections of everyday activities in spending data","5 ","5","59","462","context-aware computing; ubiquitous computing","4","81416594005, Julia Schwarz, University of Washington, Seattle, WA, USA; 81100650762, Jennifer Mankoff, Carnegie Mellon University, Pittsburgh, PA, USA; 81100545738, H. Scott Matthews, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518970","A comparison of mobile money-transfer UIs for non-literate and semi-literate users","24 ","13","171","1,265","design; mobile banking; user interfaces","10","81329490627, Indrani Medhi, Microsoft Research India, Bangalore, India; 81416594980, S.N. Nagasena Gautama, Microsoft Research India, Bangalore, India; 81100410420, Kentaro Toyama, Microsoft Research India, Bangalore, India; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518971","Comparing semiliterate and illiterate users' ability to transition from audio+text to text-only interaction","8 ","5","65","433","accessibility; evaluation/methodology; ict4d; interaction styles; semiliteracy","10","81100170743, Leah Findlater, University of British Columbia, Vancouver, BC, Canada; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; 81100410420, Kentaro Toyama, Microsoft Research India, Bangalore, India; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518972","StoryBank: mobile digital storytelling in a development context","22 ","22","167","1,009","development; digital storytelling; human factors; mobile","10","81100162362, David M. Frohlich, University of Surrey, Guildford, United Kingdom; 81331501649, Dorothy Rachovides, University of Surrey, Guildford, United Kingdom; 81416607675, Kiriaki Riga, University of Surrey, Guildford, United Kingdom; 81335488068, Ramnath Bhat, Loughborough University, Loughborough, United Kingdom; 81363593551, Maxine Frank, Loughborough University, Loughborough, United Kingdom; 81100575222, Eran Edirisinghe, Swansea University, Swansea, United Kingdom; 81416609374, Dhammike Wickramanayaka, Swansea University, Swansea, United Kingdom; 81328488881, Matt Jones; 81363594972, Will Harwood; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518974","CoSense: enhancing sensemaking for collaborative web search","21 ","13","119","813","awareness; computer-supported cooperative work; sensemaking","10","81350573967, Sharoda A. Paul, Pennsylvania State University, University Park, PA, USA; 81452607037, Meredith Ringel Morris, Microsoft Research, Redmond, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518975","PlayByPlay: collaborative web browsing for desktop and mobile devices","11 ","2","92","699","co-browsing; collaborative browsing; design; miscellaneous; web","10","81416597372, Heather Wiltse, Indiana University, Bloomington, IN, USA; 81100204766, Jeffrey Nichols, IBM Almaden Research Center, San Jose, CA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518976","Annotate once, appear anywhere: collective foraging for snippets of interest using paragraph fingerprinting","5 ","2","35","395","algorithms; content-based annotation; graphical user interfaces; social computing","4","81100648675, Lichan Hong, Palo Alto Research Center (PARC), Palo Alto, CA, USA; 81100330316, Ed H. Chi, Palo Alto Research Center (PARC), Palo Alto, CA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518977","With a little help from my friends: examining the impact of social annotations in sensemaking tasks","19 ","4","55","582","performance; social sensemaking; user studies","4","81100407787, Les Nelson, PARC, Palo Alto, CA, USA; 81416594489, Christoph Held, PARC, Palo Alto, CA, USA; 81100252735, Peter Pirolli, PARC, Palo Alto, CA, USA; 81100648675, Lichan Hong, PARC, Palo Alto, CA, USA; 81100092251, Diane Schiano, PARC, Palo Alto, CA, USA; 81100330316, Ed H. Chi; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518979","Self-interruption on the computer: a typology of discretionary task interleaving","13 ","10","98","639","attention; interruption; self-interruption; user interfaces; work spheres","10","81547680356, Jing Jin, Carnegie Mellon University, Pittsburgh, PA, USA; 81100650586, Laura A. Dabbish, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518980","The problem of consistency in the design of Fitts' law experiments: consider either target distance and width or movement form and scale","9 ","5","79","652","evaluation/methodology; experimentation; human factors; movement amplitude; movement form; movement shape; target tolerance; theory","10","81100143867, Yves Guiard, CNRS & TELECOM ParisTech, Paris, France; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518981","Toward a unified theory of the multitasking continuum: from concurrent performance to task switching, interruption, and resumption","13 ","35","182","957","attention; human factors; interruption; theory and methods","10","81100289294, Dario D. Salvucci, Drexel University, Philadelphia, PA, USA; 81488649710, Niels A. Taatgen, Carnegie Mellon University, Pittsburgh, PA, USA; 81416603354, Jelmer P. Borst, University of Groningen, Groningen, Netherlands; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518983","Evaluating existing audio CAPTCHAs and an interface optimized for non-visual use","15 ","3","62","584","assistive technologies for persons with disabilities; blind users; experimentation; non-visual interfaces","10","81338487593, Jeffrey P. Bigham, University of Washington, Seattle, WA, USA; 81100369055, Anna C. Cavender, University of Washington, Seattle, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518984","On the audio representation of distance for blind users","3 ","5","64","551","arts and humanities; blind users; distance perception; experimentation; measurement","10","81100516440, Martin Talbot, University of Waterloo, Waterloo, ON, Canada; 81410592379, William Cowan, University of Waterloo, Waterloo, ON, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518986","Amplifying community content creation with mixed initiative information extraction","20 ","6","61","498","community content creation; information extraction; user interfaces","10","81350572145, Raphael Hoffmann, University of Washington, Seattle, WA, USA; 81323487634, Saleema Amershi, University of Washington, Seattle, WA, USA; 81350576909, Kayur Patel, University of Washington, Seattle, WA, USA; 81350591670, Fei Wu, University of Washington, Seattle, WA, USA; 81100142271, James Fogarty, University of Washington, Seattle, WA, USA; 81100087768, Daniel S. Weld, University of Washington, Seattle, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518987","Attaching UI enhancements to websites with end users","8 ","5","63","754","end-user programming; mashups; user interfaces","10","81350578147, Michael Toomim, DUB Group, University of Washington, Seattle, WA, USA; 81100090466, Steven M. Drucker, Microsoft Live Labs, Redmond, WA, USA; 81100654713, Mira Dontcheva, Adobe Systems, San Francisco, CA, USA; 81100652249, Ali Rahimi, Intel Research Berkeley, Berkeley, CA, USA; 81416593141, Blake Thomson, DUB Group, University of Washington, Seattle, WA, USA; 81100103519, James A. Landay, DUB Group, University of Washington, Seattle, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518988","User-created forms as an effective method of human-agent communication","3 ","2","42","349","agents; human factors; interaction design; user interfaces","10","81406592256, John Zimmerman, Carnegie Mellon University, Pittsburgh, PA, USA; 81416592564, Kathryn Rivard, Carnegie Mellon University, Pittsburgh, PA, USA; 81328488342, Ian Hargraves, Carnegie Mellon University, Pittsburgh, PA, USA; 81309501235, Anthony Tomasic, Carnegie Mellon University, Pittsburgh, PA, USA; 81100618899, Ken Mohnkern, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518990","Designable visual markers","12 ","6","72","857","design; human factors; mobile devices; ui toolkits; visual marker design","10","81100088903, Enrico Costanza, EPFL Media and Design Lab, Lausanne, Switzerland; 81100084419, Jeffrey Huang, EPFL Media and Design Lab, Lausanne, Switzerland; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518991","Like bees around the hive: a comparative study of a mobile augmented reality map","17 ","16","178","1,224","augmented reality; miscellaneous","10","81331499954, Ann Morrison, Helsinki Institute for Information Technology, Helsinki, Finland; 81100333050, Antti Oulasvirta, Helsinki Institute for Information Technology, Helsinki, Finland; 81342507378, Peter Peltonen, Helsinki Institute for Information Technology, Helsinki, Finland; 81328489253, Saija Lemmela, Nokia Research Center, Helsinki, Finland; 81100644548, Giulio Jacucci, Helsinki Institute for Information Technology, Helsinki, Finland; 81100102652, Gerhard Reitmayr, University of Cambridge, Cambridge, United Kingdom; 81416608530, Jaana N&#228;s&#228;nen, Helsinki Institute for Information Technology, Helsinki, Finland; 81416608966, Antti Juustila, University of Oulu, Oulu, Finland; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518992","Going my way: a user-aware route planner","6 ","2","40","495","context awareness; direction; location awareness; navigation; personalized information","4","81100293116, Jaewoo Chung, Massachusetts Institute of Technology, Cambridge, MA, USA; 81100444749, Chris Schmandt, Massachusetts Institute of Technology, Cambridge, MA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518993","Inferring player engagement in a pervasive experience","2 ","1","48","383","context-awareness; engagement; experience-sampling method; human factors","4","81416603014, Joel E. Fischer, University of Nottingham, Nottingham, United Kingdom; 81100619971, Steve Benford; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518995","Back-of-device interaction allows creating very small touch devices","62 ","87","389","1,882","back-of-device interaction; human factors; input devices and strategies; lucidtouch; nanotouch; touch","10","81100137268, Patrick Baudisch, Hasso Plattner Institute, Potsdam, Germany; 81435596125, Gerry Chu, Hasso Plattner Institute, Potsdam, Germany; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518996","Codex: a dual screen tablet computer","19 ","19","206","1,306","collaboration; human factors; mobility; sensors","10","81100519448, Ken Hinckley, Microsoft Research, Redmond, WA, USA; 81350581254, Morgan Dixon, Microsoft Research, Redmond, WA, USA; 81100396865, Raman Sarin, Microsoft Research, Redmond, WA, USA; 81100301845, Francois Guimbretiere, University of Maryland, College Park, MD, USA; 81100503904, Ravin Balakrishnan, University of Toronto, Toronto, ON, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518997","Tilt techniques: investigating the dexterity of wrist-based input","33 ","12","86","928","human factors; tilt input; wrist dexterity","10","81416596702, Mahfuz Rahman, University of Manitoba, Winnipeg, MAN, Canada; 81350569912, Sean Gustafson, University of Manitoba, Winnipeg, MAN, Canada; 81100459517, Pourang Irani, University of Manitoba, Winnipeg, MAN, Canada; 81100277483, Sriram Subramanian, University of Bristol, Bristol, United Kingdom; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1518999","A tag in the hand: supporting semantic, social, and spatial navigation in museums","16 ","7","101","937","collaborative computing; experience; human factors; museum; presence","10","81100288358, Dan Cosley, Cornell University, Ithaca, NY, USA; 81545068356, Jonathan Baxter, Cornell University, Ithaca, NY, USA; 81416594798, Soyoung Lee, Cornell University, Ithaca, NY, USA; 81416608679, Brian Alson, Cornell University, Ithaca, NY, USA; 81342505963, Saeko Nomura, Cornell University, Ithaca, NY, USA; 81538014356, Phil Adams, Cornell University, Ithaca, NY, USA; 81416608952, Chethan Sarabu, Cornell University, Ithaca, NY, USA; 81367597457, Geri Gay, Cornell University, Ithaca, NY, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519000","Familial collaborations in a museum","5 ","5","76","603","actor-networks; design; miscellaneous; video analysis","10","81320490152, Tom Hope, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; 81100585225, Yoshiyuki Nakamura, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; 81416601305, Toru Takahashi, ATR Cognitive Information Science Laboratories, Kyoto, Japan; 81416607313, Atsushi Nobayashi, National Museum of Ethnology, Osaka, Japan; 81416609044, Shota Fukuoka, National Museum of Ethnology, Osaka, Japan; 81314482894, Masahiro Hamasaki, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; 81100461925, Takuichi Nishimura, National Institute of Advanced Industrial Science and Technology, Tokyo, Japan; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519001","Supporting the creation of hybrid museum experiences","3 ","10","100","794","authoring tools; hybrid physical-digital artifacts; prototyping; user-centered design","10","81100296314, Boriana Koleva, University of Nottingham, Nottingham, United Kingdom; 81416605898, Stefan Rennick Egglestone, University of Nottingham, Nottingham, United Kingdom; 81100504057, Holger Schn&#228;delbach, University of Nottingham, Nottingham, United Kingdom; 81337489709, Kevin Glover, University of Nottingham, Nottingham, United Kingdom; 81100557223, Chris Greenhalgh, University of Nottingham, Nottingham, United Kingdom; 81100347821, Tom Rodden, University of Nottingham, Nottingham, United Kingdom; 81416609218, Martyn Dade-Robertson, Newcastle University, Newcastle, United Kingdom; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519003","It's not what you know, but who you know: a social approach to last-resort authentication","5 ","1","45","541","human factors; security; user interfaces","10","81100609426, Stuart Schechter, Microsoft Research, Redmond, WA, USA; 81315488724, Serge Egelman, Carnegie Mellon University, Pittsburgh, PA, USA; 81100651314, Robert W. Reeder, Microsoft, Redmond, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519004","""When I am on Wi-Fi, I am fearless"": privacy concerns & practices in eeryday Wi-Fi use","11 ","14","123","1,441","general; security; user interfaces; wi-fi","10","81407594537, Predrag Klasnja, University of Washington, Seattle, WA, USA; 81100459425, Sunny Consolvo, Intel Research Seattle, Seattle, WA, USA; 81381591375, Jaeyeon Jung, Intel Research Seattle, Seattle, WA, USA; 81100210712, Benjamin M. Greenstein, Intel Research Seattle, Seattle, WA, USA; 81351598189, Louis LeGrand, Intel Research Seattle, Seattle, WA, USA; 81416600019, Pauline Powledge, Intel Research Seattle, Seattle, WA, USA; 81100082633, David Wetherall, Intel Research Seattle, Seattle, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519005","Who's viewed you?: the impact of feedback in a mobile location-sharing application","43 ","20","189","1,338","context-awareness; human factors; mobile location sharing technology; privacy; user-centered design","10","81443595473, Janice Y. Tsai, Carnegie Mellon University, Pittsburgh, PA, USA; 81384615723, Patrick Kelley, Carnegie Mellon University, Pittsburgh, PA, USA; 81416607719, Paul Drielsma, Carnegie Mellon University, Pittsburgh, PA, USA; 81100472223, Lorrie Faith Cranor, Carnegie Mellon University, Pittsburgh, PA, USA; 81408598366, Jason Hong, Carnegie Mellon University, Pittsburgh, PA, USA; 81100339054, Norman Sadeh, Carnegie Mellon University, Pittsburgh, PA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519007","Exploring websites through contextual facets","7 ","3","63","849","contextual facets; design; faceted navigation; interaction styles","10","81375605292, Yevgeniy Medynskiy, Georgia Institute of Technology, Atlanta, GA, USA; 81100654713, Mira Dontcheva, Adobe Systems, Inc., San Francisco, CA, USA; 81100090466, Steven M. Drucker, Microsoft Research, Seattle, WA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519008","Visual snippets: summarizing web pages for search and revisitation","26 ","5","89","794","design; graphical user interfaces; refinding; semantic zoom; visual snippets; web search","10","81100167805, Jaime Teevan, Microsoft Corporation, Redmond, WA, USA; 81100506242, Edward Cutrell, Microsoft Corporation, Redmond, WA, USA; 81309487122, Danyel Fisher, Microsoft Corporation, Redmond, WA, USA; 81100090466, Steven M. Drucker, Microsoft Corporation, Redmond, WA, USA; 81100092787, Gonzalo Ramos, Microsoft Corporation, Redmond, WA, USA; 81351602292, Paul Andr&#233;, University of Southampton, Southampton, United Kingdom; 81350567642, Chang Hu, University of Mayland, College Park, MD, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519009","From x-rays to silly putty via Uranus: serendipity and its role in web search","9 ","11","66","483","human factors; measurement; personalization; user interfaces","4","81351602292, Paul Andr&#233;, University of Southampton, Southampton, United Kingdom; 81100167805, Jaime Teevan, Microsoft Research, Redmond, VA, USA; 81100134501, Susan T. Dumais, Microsoft Research, Redmond, VA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519010","Semantically structured tag clouds: an empirical evaluation of clustered presentation approaches","18 ","10","97","1,016","clustering; folksonomy; tag clouds","4","81100044484, Johann Schrammel, CURE - Center for Usability Research and Engineering, Vienna, Austria; 81331497408, Michael Leitner, CURE - Center for Usability Research and Engineering, Vienna, Austria; 81100481664, Manfred Tscheligi, CURE - Center for Usability Research and Engineering, Vienna, Austria; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519012","A mobile voice communication system in medical setting: love it or hate it?","6 ","6","65","496","communication strategy; human factors; miscellaneous; observational study; voice communication","10","81384594929, Charlotte Tang, University of Calgary, Calgary, AB, Canada; 81452616781, Sheelagh Carpendale, University of Calgary, Calgary, AB, Canada; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519013","Clinical evaluations and collaborative design: developing new technologies for mental healthcare interventions","14 ","11","102","863","clinical evaluations; computer gaming; human factors","10","81333488106, David Coyle, Trinity College Dublin, Dublin, Ireland; 81100175529, Gavin Doherty, Trinity College Dublin, Dublin, Ireland; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519014","<i>I just don't know why it's gone</i>: maintaining informal information use in inpatient care","17 ","11","67","662","computer-supported collaborative work; cscw; documentation; human factors; management; medical records; psychosocial information","10","81416595640, Xiaomu Zhou, University of Michigan, Ann Arbor, MI, USA; 81100017207, Mark S. Ackerman, University of Michigan, Ann Arbor, MI, USA; 81100580587, Kai Zheng, University of Michigan, Ann Arbor, MI, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519016","Blogging at work and the corporate attention economy","21 ","20","123","1,234","attention economy; blogging; miscellaneous; social computing","10","81309483660, Sarita Yardi, Georgia Institute of Technology, Atlanta, GA, USA; 81100225511, Scott A. Golder, Cornell University, Ithaca, NY, USA; 81309505971, Michael J. Brzozowski, Hewlett-Packard Labs, Palo Alto, CA, USA; "
"CHI","09","http://dx.doi.org/10.1145/1518701.1519017","Learning by seeing: photo viewing in the workplace","8 ","3","51","532","acculturation; human factors; photo viewing","10","81100334243, Jennifer Thom-Santelli, Cornell University, Ithaca, NY, USA; 81100086599, David R. Millen, IBM T.J. Watson Research, Cambridge, MA, USA; "
